 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  delta_cdm ,  delta_b ,  v_cdm ,  v_b ,  Pi ,  S ,  Sj5 ,  Sj50 ,  Sj500  , 
-19.4639 , 0.333334 , -2.35996e-05 , -2.51775e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.07987e-05 , 7.07987e-05 , -2.51775e-17 , 0 , -0 , 0 , -0 , 
-19.4599 , 0.333334 , -2.36942e-05 , -2.54815e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.10825e-05 , 7.10825e-05 , -2.54815e-17 , 0 , -0 , 0 , -0 , 
-19.4559 , 0.333334 , -2.37892e-05 , -2.57892e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.13675e-05 , 7.13675e-05 , -2.57892e-17 , 0 , -0 , 0 , -0 , 
-19.4519 , 0.333334 , -2.38845e-05 , -2.61006e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.16536e-05 , 7.16536e-05 , -2.61006e-17 , 0 , -0 , 0 , -0 , 
-19.4479 , 0.333334 , -2.39803e-05 , -2.64157e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.19408e-05 , 7.19408e-05 , -2.64157e-17 , 0 , -0 , 0 , -0 , 
-19.4439 , 0.333334 , -2.40764e-05 , -2.67347e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.22292e-05 , 7.22292e-05 , -2.67347e-17 , 0 , -0 , 0 , -0 , 
-19.4399 , 0.333334 , -2.41729e-05 , -2.70575e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.25187e-05 , 7.25187e-05 , -2.70575e-17 , 0 , -0 , 0 , -0 , 
-19.4359 , 0.333334 , -2.42698e-05 , -2.73842e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.28095e-05 , 7.28095e-05 , -2.73842e-17 , 0 , -0 , 0 , -0 , 
-19.4319 , 0.333334 , -2.43671e-05 , -2.77149e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.31013e-05 , 7.31013e-05 , -2.77149e-17 , 0 , -0 , 0 , -0 , 
-19.4279 , 0.333334 , -2.44648e-05 , -2.80495e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.33944e-05 , 7.33944e-05 , -2.80495e-17 , 0 , -0 , 0 , -0 , 
-19.4239 , 0.333334 , -2.45629e-05 , -2.83882e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.36886e-05 , 7.36886e-05 , -2.83882e-17 , 0 , -0 , 0 , -0 , 
-19.4199 , 0.333334 , -2.46613e-05 , -2.8731e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.3984e-05 , 7.3984e-05 , -2.8731e-17 , 0 , -0 , 0 , -0 , 
-19.4159 , 0.333334 , -2.47602e-05 , -2.90779e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.42806e-05 , 7.42806e-05 , -2.90779e-17 , 0 , -0 , 0 , -0 , 
-19.4119 , 0.333334 , -2.48595e-05 , -2.9429e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.45784e-05 , 7.45784e-05 , -2.9429e-17 , 0 , -0 , 0 , -0 , 
-19.4079 , 0.333334 , -2.49591e-05 , -2.97844e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.48773e-05 , 7.48773e-05 , -2.97844e-17 , 0 , -0 , 0 , -0 , 
-19.4039 , 0.333334 , -2.50592e-05 , -3.0144e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.51775e-05 , 7.51775e-05 , -3.0144e-17 , 0 , -0 , 0 , -0 , 
-19.3999 , 0.333334 , -2.51596e-05 , -3.0508e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.54789e-05 , 7.54789e-05 , -3.0508e-17 , 0 , -0 , 0 , -0 , 
-19.3959 , 0.333334 , -2.52605e-05 , -3.08764e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.57815e-05 , 7.57815e-05 , -3.08764e-17 , 0 , -0 , 0 , -0 , 
-19.3919 , 0.333334 , -2.53617e-05 , -3.12492e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.60852e-05 , 7.60852e-05 , -3.12492e-17 , 0 , -0 , 0 , -0 , 
-19.3879 , 0.333334 , -2.54634e-05 , -3.16265e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.63903e-05 , 7.63903e-05 , -3.16265e-17 , 0 , -0 , 0 , -0 , 
-19.3839 , 0.333334 , -2.55655e-05 , -3.20084e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.66965e-05 , 7.66965e-05 , -3.20084e-17 , 0 , -0 , 0 , -0 , 
-19.3799 , 0.333334 , -2.5668e-05 , -3.23949e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.70039e-05 , 7.70039e-05 , -3.23949e-17 , 0 , -0 , 0 , -0 , 
-19.3759 , 0.333334 , -2.57709e-05 , -3.2786e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.73126e-05 , 7.73126e-05 , -3.2786e-17 , 0 , -0 , 0 , -0 , 
-19.3719 , 0.333334 , -2.58742e-05 , -3.31819e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.76226e-05 , 7.76226e-05 , -3.31819e-17 , 0 , -0 , 0 , -0 , 
-19.3679 , 0.333334 , -2.59779e-05 , -3.35826e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.79337e-05 , 7.79337e-05 , -3.35826e-17 , 0 , -0 , 0 , -0 , 
-19.3639 , 0.333334 , -2.60821e-05 , -3.39881e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.82462e-05 , 7.82462e-05 , -3.39881e-17 , 0 , -0 , 0 , -0 , 
-19.3599 , 0.333334 , -2.61866e-05 , -3.43985e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.85598e-05 , 7.85598e-05 , -3.43985e-17 , 0 , -0 , 0 , -0 , 
-19.3559 , 0.333334 , -2.62916e-05 , -3.48138e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.88748e-05 , 7.88748e-05 , -3.48138e-17 , 0 , -0 , 0 , -0 , 
-19.3519 , 0.333334 , -2.6397e-05 , -3.52342e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.91909e-05 , 7.91909e-05 , -3.52342e-17 , 0 , -0 , 0 , -0 , 
-19.3479 , 0.333334 , -2.65028e-05 , -3.56596e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.95084e-05 , 7.95084e-05 , -3.56596e-17 , 0 , -0 , 0 , -0 , 
-19.3439 , 0.333334 , -2.6609e-05 , -3.60902e-17 , 0.666666 , -0.666666 , 1 , 1 , 7.98271e-05 , 7.98271e-05 , -3.60902e-17 , 0 , -0 , 0 , -0 , 
-19.3399 , 0.333334 , -2.67157e-05 , -3.6526e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.01472e-05 , 8.01472e-05 , -3.6526e-17 , 0 , -0 , 0 , -0 , 
-19.3359 , 0.333334 , -2.68228e-05 , -3.6967e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.04684e-05 , 8.04684e-05 , -3.6967e-17 , 0 , -0 , 0 , -0 , 
-19.3319 , 0.333334 , -2.69303e-05 , -3.74134e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.0791e-05 , 8.0791e-05 , -3.74134e-17 , 0 , -0 , 0 , -0 , 
-19.3279 , 0.333334 , -2.70383e-05 , -3.78652e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.11149e-05 , 8.11149e-05 , -3.78652e-17 , 0 , -0 , 0 , -0 , 
-19.3239 , 0.333334 , -2.71467e-05 , -3.83224e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.14401e-05 , 8.14401e-05 , -3.83224e-17 , 0 , -0 , 0 , -0 , 
-19.3199 , 0.333334 , -2.72555e-05 , -3.87851e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.17665e-05 , 8.17665e-05 , -3.87851e-17 , 0 , -0 , 0 , -0 , 
-19.3159 , 0.333334 , -2.73648e-05 , -3.92534e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.20943e-05 , 8.20943e-05 , -3.92534e-17 , 0 , -0 , 0 , -0 , 
-19.3119 , 0.333334 , -2.74745e-05 , -3.97274e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.24234e-05 , 8.24234e-05 , -3.97274e-17 , 0 , -0 , 0 , -0 , 
-19.3079 , 0.333334 , -2.75846e-05 , -4.02071e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.27538e-05 , 8.27538e-05 , -4.02071e-17 , 0 , -0 , 0 , -0 , 
-19.3039 , 0.333334 , -2.76952e-05 , -4.06926e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.30856e-05 , 8.30856e-05 , -4.06926e-17 , 0 , -0 , 0 , -0 , 
-19.2999 , 0.333334 , -2.78062e-05 , -4.11839e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.34187e-05 , 8.34187e-05 , -4.11839e-17 , 0 , -0 , 0 , -0 , 
-19.2959 , 0.333334 , -2.79177e-05 , -4.16812e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.37531e-05 , 8.37531e-05 , -4.16812e-17 , 0 , -0 , 0 , -0 , 
-19.2919 , 0.333334 , -2.80296e-05 , -4.21845e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.40888e-05 , 8.40888e-05 , -4.21845e-17 , 0 , -0 , 0 , -0 , 
-19.2879 , 0.333334 , -2.8142e-05 , -4.26939e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.44259e-05 , 8.44259e-05 , -4.26939e-17 , 0 , -0 , 0 , -0 , 
-19.2839 , 0.333334 , -2.82548e-05 , -4.32094e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.47644e-05 , 8.47644e-05 , -4.32094e-17 , 0 , -0 , 0 , -0 , 
-19.2799 , 0.333334 , -2.83681e-05 , -4.37311e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.51042e-05 , 8.51042e-05 , -4.37311e-17 , 0 , -0 , 0 , -0 , 
-19.2759 , 0.333334 , -2.84818e-05 , -4.42592e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.54453e-05 , 8.54453e-05 , -4.42592e-17 , 0 , -0 , 0 , -0 , 
-19.2719 , 0.333334 , -2.85959e-05 , -4.47936e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.57878e-05 , 8.57878e-05 , -4.47936e-17 , 0 , -0 , 0 , -0 , 
-19.2679 , 0.333334 , -2.87106e-05 , -4.53344e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.61318e-05 , 8.61318e-05 , -4.53344e-17 , 0 , -0 , 0 , -0 , 
-19.2639 , 0.333334 , -2.88257e-05 , -4.58818e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.6477e-05 , 8.6477e-05 , -4.58818e-17 , 0 , -0 , 0 , -0 , 
-19.2599 , 0.333334 , -2.89412e-05 , -4.64358e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.68237e-05 , 8.68237e-05 , -4.64358e-17 , 0 , -0 , 0 , -0 , 
-19.2559 , 0.333334 , -2.90573e-05 , -4.69965e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.71718e-05 , 8.71718e-05 , -4.69965e-17 , 0 , -0 , 0 , -0 , 
-19.2519 , 0.333334 , -2.91737e-05 , -4.7564e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.75212e-05 , 8.75212e-05 , -4.7564e-17 , 0 , -0 , 0 , -0 , 
-19.2478 , 0.333334 , -2.92907e-05 , -4.81383e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.78721e-05 , 8.78721e-05 , -4.81383e-17 , 0 , -0 , 0 , -0 , 
-19.2438 , 0.333334 , -2.94081e-05 , -4.87196e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.82243e-05 , 8.82243e-05 , -4.87196e-17 , 0 , -0 , 0 , -0 , 
-19.2398 , 0.333334 , -2.9526e-05 , -4.93079e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.8578e-05 , 8.8578e-05 , -4.93079e-17 , 0 , -0 , 0 , -0 , 
-19.2358 , 0.333334 , -2.96444e-05 , -4.99032e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.89331e-05 , 8.89331e-05 , -4.99032e-17 , 0 , -0 , 0 , -0 , 
-19.2318 , 0.333334 , -2.97632e-05 , -5.05058e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.92896e-05 , 8.92896e-05 , -5.05058e-17 , 0 , -0 , 0 , -0 , 
-19.2278 , 0.333334 , -2.98825e-05 , -5.11156e-17 , 0.666666 , -0.666666 , 1 , 1 , 8.96475e-05 , 8.96475e-05 , -5.11156e-17 , 0 , -0 , 0 , -0 , 
-19.2238 , 0.333334 , -3.00023e-05 , -5.17329e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.00069e-05 , 9.00069e-05 , -5.17329e-17 , 0 , -0 , 0 , -0 , 
-19.2198 , 0.333334 , -3.01226e-05 , -5.23575e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.03677e-05 , 9.03677e-05 , -5.23575e-17 , 0 , -0 , 0 , -0 , 
-19.2158 , 0.333334 , -3.02433e-05 , -5.29897e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.073e-05 , 9.073e-05 , -5.29897e-17 , 0 , -0 , 0 , -0 , 
-19.2118 , 0.333334 , -3.03646e-05 , -5.36295e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.10937e-05 , 9.10937e-05 , -5.36295e-17 , 0 , -0 , 0 , -0 , 
-19.2078 , 0.333334 , -3.04863e-05 , -5.42771e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.14589e-05 , 9.14589e-05 , -5.42771e-17 , 0 , -0 , 0 , -0 , 
-19.2038 , 0.333334 , -3.06085e-05 , -5.49325e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.18255e-05 , 9.18255e-05 , -5.49325e-17 , 0 , -0 , 0 , -0 , 
-19.1998 , 0.333334 , -3.07312e-05 , -5.55958e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.21936e-05 , 9.21936e-05 , -5.55958e-17 , 0 , -0 , 0 , -0 , 
-19.1958 , 0.333334 , -3.08544e-05 , -5.62671e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.25632e-05 , 9.25632e-05 , -5.62671e-17 , 0 , -0 , 0 , -0 , 
-19.1918 , 0.333334 , -3.09781e-05 , -5.69465e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.29343e-05 , 9.29343e-05 , -5.69465e-17 , 0 , -0 , 0 , -0 , 
-19.1878 , 0.333334 , -3.11023e-05 , -5.76341e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.33068e-05 , 9.33068e-05 , -5.76341e-17 , 0 , -0 , 0 , -0 , 
-19.1838 , 0.333334 , -3.1227e-05 , -5.833e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.36809e-05 , 9.36809e-05 , -5.833e-17 , 0 , -0 , 0 , -0 , 
-19.1798 , 0.333334 , -3.13521e-05 , -5.90343e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.40564e-05 , 9.40564e-05 , -5.90343e-17 , 0 , -0 , 0 , -0 , 
-19.1758 , 0.333334 , -3.14778e-05 , -5.97471e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.44335e-05 , 9.44335e-05 , -5.97471e-17 , 0 , -0 , 0 , -0 , 
-19.1718 , 0.333334 , -3.1604e-05 , -6.04686e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.4812e-05 , 9.4812e-05 , -6.04686e-17 , 0 , -0 , 0 , -0 , 
-19.1678 , 0.333334 , -3.17307e-05 , -6.11987e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.51921e-05 , 9.51921e-05 , -6.11987e-17 , 0 , -0 , 0 , -0 , 
-19.1638 , 0.333334 , -3.18579e-05 , -6.19377e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.55737e-05 , 9.55737e-05 , -6.19377e-17 , 0 , -0 , 0 , -0 , 
-19.1598 , 0.333334 , -3.19856e-05 , -6.26855e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.59569e-05 , 9.59569e-05 , -6.26855e-17 , 0 , -0 , 0 , -0 , 
-19.1558 , 0.333334 , -3.21138e-05 , -6.34424e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.63415e-05 , 9.63415e-05 , -6.34424e-17 , 0 , -0 , 0 , -0 , 
-19.1518 , 0.333334 , -3.22426e-05 , -6.42085e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.67277e-05 , 9.67277e-05 , -6.42085e-17 , 0 , -0 , 0 , -0 , 
-19.1478 , 0.333334 , -3.23718e-05 , -6.49838e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.71155e-05 , 9.71155e-05 , -6.49838e-17 , 0 , -0 , 0 , -0 , 
-19.1438 , 0.333334 , -3.25016e-05 , -6.57685e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.75048e-05 , 9.75048e-05 , -6.57685e-17 , 0 , -0 , 0 , -0 , 
-19.1398 , 0.333334 , -3.26319e-05 , -6.65626e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.78957e-05 , 9.78957e-05 , -6.65626e-17 , 0 , -0 , 0 , -0 , 
-19.1358 , 0.333334 , -3.27627e-05 , -6.73663e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.82881e-05 , 9.82881e-05 , -6.73663e-17 , 0 , -0 , 0 , -0 , 
-19.1318 , 0.333334 , -3.2894e-05 , -6.81797e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.86821e-05 , 9.86821e-05 , -6.81797e-17 , 0 , -0 , 0 , -0 , 
-19.1278 , 0.333334 , -3.30259e-05 , -6.9003e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.90777e-05 , 9.90777e-05 , -6.9003e-17 , 0 , -0 , 0 , -0 , 
-19.1238 , 0.333334 , -3.31583e-05 , -6.98362e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.94749e-05 , 9.94749e-05 , -6.98362e-17 , 0 , -0 , 0 , -0 , 
-19.1198 , 0.333334 , -3.32912e-05 , -7.06794e-17 , 0.666666 , -0.666666 , 1 , 1 , 9.98737e-05 , 9.98737e-05 , -7.06794e-17 , 0 , -0 , 0 , -0 , 
-19.1158 , 0.333334 , -3.34247e-05 , -7.15328e-17 , 0.666666 , -0.666666 , 1 , 1 , 0.000100274 , 0.000100274 , -7.15328e-17 , 0 , -0 , 0 , -0 , 
-19.1118 , 0.333335 , -3.35587e-05 , -7.23966e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000100676 , 0.000100676 , -7.23966e-17 , 0 , -0 , 0 , -0 , 
-19.1078 , 0.333335 , -3.36932e-05 , -7.32707e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.00010108 , 0.00010108 , -7.32707e-17 , 0 , -0 , 0 , -0 , 
-19.1038 , 0.333335 , -3.38283e-05 , -7.41555e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000101485 , 0.000101485 , -7.41555e-17 , 0 , -0 , 0 , -0 , 
-19.0998 , 0.333335 , -3.39639e-05 , -7.50509e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000101892 , 0.000101892 , -7.50509e-17 , 0 , -0 , 0 , -0 , 
-19.0958 , 0.333335 , -3.41e-05 , -7.59571e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.0001023 , 0.0001023 , -7.59571e-17 , 0 , -0 , 0 , -0 , 
-19.0918 , 0.333335 , -3.42367e-05 , -7.68742e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.00010271 , 0.00010271 , -7.68742e-17 , 0 , -0 , 0 , -0 , 
-19.0878 , 0.333335 , -3.4374e-05 , -7.78025e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000103122 , 0.000103122 , -7.78025e-17 , 0 , -0 , 0 , -0 , 
-19.0838 , 0.333335 , -3.45118e-05 , -7.87419e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000103535 , 0.000103535 , -7.87419e-17 , 0 , -0 , 0 , -0 , 
-19.0798 , 0.333335 , -3.46501e-05 , -7.96927e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.00010395 , 0.00010395 , -7.96927e-17 , 0 , -0 , 0 , -0 , 
-19.0758 , 0.333335 , -3.4789e-05 , -8.0655e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000104367 , 0.000104367 , -8.0655e-17 , 0 , -0 , 0 , -0 , 
-19.0718 , 0.333335 , -3.49285e-05 , -8.16288e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000104785 , 0.000104785 , -8.16288e-17 , 0 , -0 , 0 , -0 , 
-19.0678 , 0.333335 , -3.50685e-05 , -8.26145e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000105206 , 0.000105206 , -8.26145e-17 , 0 , -0 , 0 , -0 , 
-19.0638 , 0.333335 , -3.52091e-05 , -8.3612e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000105627 , 0.000105627 , -8.3612e-17 , 0 , -0 , 0 , -0 , 
-19.0598 , 0.333335 , -3.53502e-05 , -8.46216e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000106051 , 0.000106051 , -8.46216e-17 , 0 , -0 , 0 , -0 , 
-19.0558 , 0.333335 , -3.5492e-05 , -8.56434e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000106476 , 0.000106476 , -8.56434e-17 , 0 , -0 , 0 , -0 , 
-19.0518 , 0.333335 , -3.56342e-05 , -8.66775e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000106903 , 0.000106903 , -8.66775e-17 , 0 , -0 , 0 , -0 , 
-19.0478 , 0.333335 , -3.57771e-05 , -8.77241e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000107331 , 0.000107331 , -8.77241e-17 , 0 , -0 , 0 , -0 , 
-19.0438 , 0.333335 , -3.59205e-05 , -8.87834e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000107762 , 0.000107762 , -8.87834e-17 , 0 , -0 , 0 , -0 , 
-19.0398 , 0.333335 , -3.60645e-05 , -8.98554e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000108194 , 0.000108194 , -8.98554e-17 , 0 , -0 , 0 , -0 , 
-19.0358 , 0.333335 , -3.62091e-05 , -9.09404e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000108627 , 0.000108627 , -9.09404e-17 , 0 , -0 , 0 , -0 , 
-19.0318 , 0.333335 , -3.63542e-05 , -9.20384e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000109063 , 0.000109063 , -9.20384e-17 , 0 , -0 , 0 , -0 , 
-19.0278 , 0.333335 , -3.65e-05 , -9.31498e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.0001095 , 0.0001095 , -9.31498e-17 , 0 , -0 , 0 , -0 , 
-19.0238 , 0.333335 , -3.66463e-05 , -9.42745e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000109939 , 0.000109939 , -9.42745e-17 , 0 , -0 , 0 , -0 , 
-19.0198 , 0.333335 , -3.67932e-05 , -9.54129e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.00011038 , 0.00011038 , -9.54129e-17 , 0 , -0 , 0 , -0 , 
-19.0158 , 0.333335 , -3.69407e-05 , -9.65649e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000110822 , 0.000110822 , -9.65649e-17 , 0 , -0 , 0 , -0 , 
-19.0118 , 0.333335 , -3.70888e-05 , -9.77309e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000111266 , 0.000111266 , -9.77309e-17 , 0 , -0 , 0 , -0 , 
-19.0078 , 0.333335 , -3.72375e-05 , -9.8911e-17 , 0.666665 , -0.666665 , 1 , 1 , 0.000111712 , 0.000111712 , -9.8911e-17 , 0 , -0 , 0 , -0 , 
-19.0038 , 0.333335 , -3.73867e-05 , -1.00105e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.00011216 , 0.00011216 , -1.00105e-16 , 0 , -0 , 0 , -0 , 
-18.9998 , 0.333335 , -3.75366e-05 , -1.01314e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.00011261 , 0.00011261 , -1.01314e-16 , 0 , -0 , 0 , -0 , 
-18.9958 , 0.333335 , -3.76871e-05 , -1.02537e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000113061 , 0.000113061 , -1.02537e-16 , 0 , -0 , 0 , -0 , 
-18.9918 , 0.333335 , -3.78382e-05 , -1.03775e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000113514 , 0.000113514 , -1.03775e-16 , 0 , -0 , 0 , -0 , 
-18.9878 , 0.333335 , -3.79898e-05 , -1.05029e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.00011397 , 0.00011397 , -1.05029e-16 , 0 , -0 , 0 , -0 , 
-18.9838 , 0.333335 , -3.81421e-05 , -1.06297e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000114426 , 0.000114426 , -1.06297e-16 , 0 , -0 , 0 , -0 , 
-18.9798 , 0.333335 , -3.8295e-05 , -1.0758e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000114885 , 0.000114885 , -1.0758e-16 , 0 , -0 , 0 , -0 , 
-18.9758 , 0.333335 , -3.84486e-05 , -1.08879e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000115346 , 0.000115346 , -1.08879e-16 , 0 , -0 , 0 , -0 , 
-18.9718 , 0.333335 , -3.86027e-05 , -1.10194e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000115808 , 0.000115808 , -1.10194e-16 , 0 , -0 , 0 , -0 , 
-18.9678 , 0.333335 , -3.87574e-05 , -1.11524e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000116272 , 0.000116272 , -1.11524e-16 , 0 , -0 , 0 , -0 , 
-18.9638 , 0.333335 , -3.89128e-05 , -1.12871e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000116738 , 0.000116738 , -1.12871e-16 , 0 , -0 , 0 , -0 , 
-18.9598 , 0.333335 , -3.90688e-05 , -1.14234e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000117206 , 0.000117206 , -1.14234e-16 , 0 , -0 , 0 , -0 , 
-18.9558 , 0.333335 , -3.92254e-05 , -1.15613e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000117676 , 0.000117676 , -1.15613e-16 , 0 , -0 , 0 , -0 , 
-18.9518 , 0.333335 , -3.93827e-05 , -1.17009e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000118148 , 0.000118148 , -1.17009e-16 , 0 , -0 , 0 , -0 , 
-18.9478 , 0.333335 , -3.95405e-05 , -1.18422e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000118622 , 0.000118622 , -1.18422e-16 , 0 , -0 , 0 , -0 , 
-18.9438 , 0.333335 , -3.9699e-05 , -1.19852e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000119097 , 0.000119097 , -1.19852e-16 , 0 , -0 , 0 , -0 , 
-18.9398 , 0.333335 , -3.98582e-05 , -1.21299e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000119575 , 0.000119575 , -1.21299e-16 , 0 , -0 , 0 , -0 , 
-18.9358 , 0.333335 , -4.0018e-05 , -1.22764e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000120054 , 0.000120054 , -1.22764e-16 , 0 , -0 , 0 , -0 , 
-18.9318 , 0.333335 , -4.01784e-05 , -1.24246e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000120535 , 0.000120535 , -1.24246e-16 , 0 , -0 , 0 , -0 , 
-18.9278 , 0.333335 , -4.03395e-05 , -1.25746e-16 , 0.666665 , -0.666665 , 1 , 1 , 0.000121018 , 0.000121018 , -1.25746e-16 , 0 , -0 , 0 , -0 , 
