 k  ,   T2_6 ,   T2_100 ,   T2_200 ,   T2_500 ,   T2_1000 , 
2029.54 , 1.59474e-11 , 5.3691e-13 , 1.28315e-11 , 1.52662e-11 , 1.55049e-11 , 
2029.97 , 2.61835e-11 , 7.76441e-13 , 1.3357e-11 , 1.74585e-11 , 2.26229e-11 , 
2030.39 , 3.17851e-11 , 4.86193e-12 , 9.24495e-12 , 1.41112e-11 , 2.44463e-11 , 
2030.82 , 2.98687e-11 , 9.03322e-12 , 3.41215e-12 , 7.35746e-12 , 2.00466e-11 , 
2031.25 , 2.14434e-11 , 9.87463e-12 , 8.02723e-14 , 1.48823e-12 , 1.1683e-11 , 
2031.68 , 1.07729e-11 , 6.72074e-12 , 1.8991e-12 , 2.24267e-13 , 3.63837e-12 , 
2032.1 , 2.74943e-12 , 2.11384e-12 , 8.10666e-12 , 4.35754e-12 , 2.14025e-14 , 
2032.53 , 2.02531e-15 , 5.07199e-15 , 1.49634e-11 , 1.12544e-11 , 2.66258e-12 , 
2032.96 , 1.62038e-12 , 2.93306e-12 , 1.81803e-11 , 1.65325e-11 , 1.01821e-11 , 
2033.39 , 4.25959e-12 , 1.0109e-11 , 1.5729e-11 , 1.68431e-11 , 1.87045e-11 , 
2033.81 , 4.79265e-12 , 1.77366e-11 , 9.16795e-12 , 1.19931e-11 , 2.38506e-11 , 
2034.24 , 2.64963e-12 , 2.1388e-11 , 2.6057e-12 , 5.06117e-12 , 2.2983e-11 , 
2034.67 , 2.29931e-13 , 1.88687e-11 , 7.47447e-16 , 4.42094e-13 , 1.65538e-11 , 
2035.1 , 1.10757e-12 , 1.16626e-11 , 2.59146e-12 , 1.05914e-12 , 7.8648e-12 , 
2035.52 , 7.27622e-12 , 3.99305e-12 , 8.16148e-12 , 6.5154e-12 , 1.36854e-12 , 
2035.95 , 1.73516e-11 , 1.14488e-13 , 1.26094e-11 , 1.33516e-11 , 3.81627e-13 , 
2036.38 , 2.70216e-11 , 1.63235e-12 , 1.27566e-11 , 1.72424e-11 , 5.38692e-12 , 
2036.81 , 3.15189e-11 , 6.61091e-12 , 8.50195e-12 , 1.5734e-11 , 1.37927e-11 , 
2037.23 , 2.85266e-11 , 1.10298e-11 , 2.88548e-12 , 9.78956e-12 , 2.12695e-11 , 
2037.66 , 1.9607e-11 , 1.15764e-11 , 1.77262e-14 , 3.16492e-12 , 2.39755e-11 , 
2038.09 , 9.22345e-12 , 7.88571e-12 , 2.27187e-12 , 2.00936e-14 , 2.05267e-11 , 
2038.52 , 1.99967e-12 , 2.72358e-12 , 8.62212e-12 , 2.2837e-12 , 1.27004e-11 , 
2038.95 , 2.37983e-14 , 1.96372e-14 , 1.52502e-11 , 8.44365e-12 , 4.51594e-12 , 
2039.37 , 1.93644e-12 , 2.10081e-12 , 1.80226e-11 , 1.45244e-11 , 1.65051e-13 , 
2039.8 , 4.32673e-12 , 8.01805e-12 , 1.51976e-11 , 1.66256e-11 , 1.86032e-12 , 
2040.23 , 4.40629e-12 , 1.41109e-11 , 8.56139e-12 , 1.34034e-11 , 8.70373e-12 , 
2040.66 , 2.09175e-12 , 1.64407e-11 , 2.24586e-12 , 6.92361e-12 , 1.7156e-11 , 
2041.08 , 5.64795e-14 , 1.34506e-11 , 1.79471e-14 , 1.34274e-12 , 2.28608e-11 , 
2041.51 , 1.72346e-12 , 7.05766e-12 , 2.84482e-12 , 2.62877e-13 , 2.28852e-11 , 
2041.94 , 8.59083e-12 , 1.42448e-12 , 8.34424e-12 , 4.43841e-12 , 1.72227e-11 , 
2042.37 , 1.87595e-11 , 2.21814e-13 , 1.24664e-11 , 1.12905e-11 , 8.79027e-12 , 
2042.79 , 2.77338e-11 , 4.20526e-12 , 1.22634e-11 , 1.65343e-11 , 1.92247e-12 , 
2043.22 , 3.10391e-11 , 1.07228e-11 , 7.88608e-12 , 1.68868e-11 , 1.40317e-13 , 
2043.65 , 2.69596e-11 , 1.5478e-11 , 2.47091e-12 , 1.21348e-11 , 4.34356e-12 , 
2044.08 , 1.76044e-11 , 1.53692e-11 , 9.48982e-17 , 5.25968e-12 , 1.2354e-11 , 
2044.5 , 7.59981e-12 , 1.05099e-11 , 2.57571e-12 , 5.43142e-13 , 2.00416e-11 , 
2044.93 , 1.27187e-12 , 4.09725e-12 , 8.93943e-12 , 8.60321e-13 , 2.34518e-11 , 
2045.36 , 1.64724e-13 , 2.36888e-13 , 1.52371e-11 , 5.87749e-12 , 2.08365e-11 , 
2045.79 , 2.48483e-12 , 1.20029e-12 , 1.75276e-11 , 1.22914e-11 , 1.35476e-11 , 
2046.21 , 4.75444e-12 , 5.95729e-12 , 1.43671e-11 , 1.59491e-11 , 5.33235e-12 , 
2046.64 , 4.47556e-12 , 1.09533e-11 , 7.75405e-12 , 1.44974e-11 , 4.01188e-13 , 
2047.07 , 1.9523e-12 , 1.25838e-11 , 1.80996e-12 , 8.87612e-12 , 1.26144e-12 , 
2047.5 , 2.45499e-14 , 9.67973e-12 , 7.61454e-14 , 2.71166e-12 , 7.43346e-12 , 
2047.92 , 1.91204e-12 , 4.31565e-12 , 3.22679e-12 , 9.64124e-16 , 1.57069e-11 , 
2048.35 , 8.67364e-12 , 3.93969e-13 , 8.70802e-12 , 2.56002e-12 , 2.18017e-11 , 
2048.78 , 1.80651e-11 , 9.65797e-13 , 1.2525e-11 , 8.85959e-12 , 2.25745e-11 , 
2049.21 , 2.56417e-11 , 6.10192e-12 , 1.1966e-11 , 1.4985e-11 , 1.76337e-11 , 
2049.63 , 2.74321e-11 , 1.27624e-11 , 7.43386e-12 , 1.71085e-11 , 9.53383e-12 , 
2050.06 , 2.2434e-11 , 1.67679e-11 , 2.16129e-12 , 1.39065e-11 , 2.45092e-12 , 
2050.49 , 1.32784e-11 , 1.55593e-11 , 8.01694e-15 , 7.38806e-12 , 2.6787e-14 , 
2050.92 , 4.61115e-12 , 9.89986e-12 , 2.82082e-12 , 1.6162e-12 , 3.49351e-12 , 
2051.34 , 2.54831e-13 , 3.38169e-12 , 9.13175e-12 , 1.37748e-13 , 1.10444e-11 , 
2051.77 , 1.00094e-12 , 6.22087e-14 , 1.50717e-11 , 3.75253e-12 , 1.87725e-11 , 
2052.2 , 4.45186e-12 , 1.81147e-12 , 1.68974e-11 , 1.0034e-11 , 2.26886e-11 , 
2052.63 , 6.94517e-12 , 7.13198e-12 , 1.34518e-11 , 1.48962e-11 , 2.07775e-11 , 
2053.06 , 6.20917e-12 , 1.22248e-11 , 6.92242e-12 , 1.52045e-11 , 1.40316e-11 , 
2053.48 , 2.93232e-12 , 1.35681e-11 , 1.39707e-12 , 1.0768e-11 , 5.93092e-12 , 
2053.91 , 1.9565e-13 , 1.02702e-11 , 1.82008e-13 , 4.45038e-12 , 6.43528e-13 , 
2054.34 , 1.18157e-12 , 4.62349e-12 , 3.6649e-12 , 3.35072e-13 , 8.74606e-13 , 
2054.77 , 6.7536e-12 , 5.06187e-13 , 9.13533e-12 , 1.11584e-12 , 6.47617e-12 , 
2055.19 , 1.45907e-11 , 7.27203e-13 , 1.2664e-11 , 6.37357e-12 , 1.45314e-11 , 
2055.62 , 2.0508e-11 , 5.1161e-12 , 1.17708e-11 , 1.28344e-11 , 2.08672e-11 , 
2056.05 , 2.11081e-11 , 1.06468e-11 , 7.09166e-12 , 1.64423e-11 , 2.22099e-11 , 
2056.48 , 1.60004e-11 , 1.35068e-11 , 1.93416e-12 , 1.49288e-11 , 1.78727e-11 , 
2056.9 , 8.09427e-12 , 1.17066e-11 , 2.64115e-14 , 9.24811e-12 , 1.01019e-11 , 
2057.33 , 1.76258e-12 , 6.46336e-12 , 2.97411e-12 , 2.96974e-12 , 2.91021e-12 , 
2057.76 , 8.42061e-14 , 1.41119e-12 , 9.13291e-12 , 1.65673e-14 , 5.91372e-17 , 
2058.19 , 2.98895e-12 , 1.66282e-13 , 1.46561e-11 , 2.18699e-12 , 2.85317e-12 , 
2058.61 , 7.51112e-12 , 3.87571e-12 , 1.60212e-11 , 8.03027e-12 , 9.97142e-12 , 
2059.04 , 9.94294e-12 , 1.04002e-11 , 1.23545e-11 , 1.37838e-11 , 1.76585e-11 , 
2059.47 , 8.40997e-12 , 1.56843e-11 , 6.00499e-12 , 1.57702e-11 , 2.19344e-11 , 
2059.9 , 4.12741e-12 , 1.64055e-11 , 9.91032e-13 , 1.27306e-11 , 2.05925e-11 , 
2060.32 , 4.99742e-13 , 1.21368e-11 , 3.55453e-13 , 6.61193e-12 , 1.43334e-11 , 
2060.75 , 6.97427e-13 , 5.59094e-12 , 4.19115e-12 , 1.3172e-12 , 6.39594e-12 , 
2061.18 , 5.37189e-12 , 7.97708e-13 , 9.64173e-12 , 2.17293e-13 , 8.76008e-13 , 
2061.61 , 1.20765e-11 , 4.46892e-13 , 1.28625e-11 , 4.00864e-12 , 6.07843e-13 , 
2062.03 , 1.68039e-11 , 4.17559e-12 , 1.16187e-11 , 1.0276e-11 , 5.70257e-12 , 
2062.46 , 1.66178e-11 , 8.93011e-12 , 6.78284e-12 , 1.50339e-11 , 1.34985e-11 , 
2062.89 , 1.16106e-11 , 1.11303e-11 , 1.73105e-12 , 1.52611e-11 , 1.99449e-11 , 
2063.32 , 4.86922e-12 , 9.15493e-12 , 5.34192e-14 , 1.08176e-11 , 2.17013e-11 , 
2063.74 , 4.65482e-13 , 4.45934e-12 , 3.11502e-12 , 4.52729e-12 , 1.78629e-11 , 
2064.17 , 8.11362e-13 , 5.70821e-13 , 9.10423e-12 , 3.7907e-13 , 1.04237e-11 , 
2064.6 , 5.14138e-12 , 6.45771e-13 , 1.42075e-11 , 9.9268e-13 , 3.23677e-12 , 
2065.03 , 1.01217e-11 , 5.24757e-12 , 1.51289e-11 , 5.96011e-12 , 1.68917e-14 , 
2065.45 , 1.21552e-11 , 1.1859e-11 , 1.12719e-11 , 1.21128e-11 , 2.41818e-12 , 
2065.88 , 9.81951e-12 , 1.64753e-11 , 5.13348e-12 , 1.55396e-11 , 9.18299e-12 , 
2066.31 , 4.79733e-12 , 1.62224e-11 , 6.48518e-13 , 1.40698e-11 , 1.6799e-11 , 
2066.74 , 6.85085e-13 , 1.12529e-11 , 5.916e-13 , 8.64376e-12 , 2.13215e-11 , 
2067.16 , 5.0289e-13 , 4.65168e-12 , 4.76694e-12 , 2.70529e-12 , 2.04148e-11 , 
2067.59 , 4.60069e-12 , 4.14176e-13 , 1.01845e-11 , 6.53397e-15 , 1.45555e-11 , 
2068.02 , 1.03837e-11 , 8.48088e-13 , 1.3093e-11 , 2.22583e-12 , 6.77759e-12 , 
2068.45 , 1.40457e-11 , 5.12584e-12 , 1.15029e-11 , 7.91045e-12 , 1.09436e-12 , 
2068.88 , 1.31388e-11 , 9.9382e-12 , 6.51297e-12 , 1.3412e-11 , 4.1896e-13 , 
2069.3 , 8.24477e-12 , 1.17882e-11 , 1.55731e-12 , 1.52144e-11 , 5.06018e-12 , 
2069.73 , 2.61356e-12 , 9.36916e-12 , 8.51179e-14 , 1.21709e-11 , 1.25722e-11 , 
2070.16 , 6.02039e-15 , 4.4275e-12 , 3.22983e-12 , 6.22777e-12 , 1.90319e-11 , 
2070.59 , 2.18764e-12 , 5.40115e-13 , 9.02921e-12 , 1.18042e-12 , 2.10777e-11 , 
2071.01 , 7.75088e-12 , 6.44512e-13 , 1.37174e-11 , 2.54566e-13 , 1.76516e-11 , 
2071.44 , 1.30529e-11 , 4.99866e-12 , 1.42256e-11 , 4.05443e-12 , 1.05412e-11 , 
2071.87 , 1.46348e-11 , 1.09531e-11 , 1.02214e-11 , 1.01798e-11 , 3.44483e-12 , 
2072.3 , 1.14983e-11 , 1.46945e-11 , 4.32822e-12 , 1.47528e-11 , 4.69229e-14 , 
2072.72 , 5.72195e-12 , 1.37888e-11 , 3.80274e-13 , 1.48802e-11 , 2.1055e-12 , 
2073.15 , 1.02315e-12 , 8.81566e-12 , 8.81588e-13 , 1.04864e-11 , 8.54342e-12 , 
2073.58 , 2.5118e-13 , 2.99307e-12 , 5.36107e-12 , 4.35411e-12 , 1.60126e-11 , 
2074.01 , 3.5098e-12 , 4.51081e-14 , 1.07154e-11 , 3.52992e-13 , 2.06357e-11 , 
2074.43 , 8.16764e-12 , 1.7396e-12 , 1.33017e-11 , 9.83283e-13 , 2.00178e-11 , 
2074.86 , 1.07318e-11 , 6.7441e-12 , 1.13764e-11 , 5.79745e-12 , 1.44857e-11 , 
2075.29 , 9.29683e-12 , 1.15568e-11 , 6.25097e-12 , 1.16975e-11 , 6.91067e-12 , 
2075.72 , 4.89621e-12 , 1.28777e-11 , 1.39959e-12 , 1.49131e-11 , 1.21309e-12 , 
2076.14 , 8.27906e-13 , 9.82144e-12 , 1.20571e-13 , 1.33993e-11 , 3.25483e-13 , 
2076.57 , 4.02289e-13 , 4.4894e-12 , 3.32113e-12 , 8.12879e-12 , 4.67433e-12 , 
2077 , 4.63166e-12 , 5.25445e-13 , 8.90562e-12 , 2.46181e-12 , 1.19667e-11 , 
2077.43 , 1.14304e-11 , 6.3982e-13 , 1.3174e-11 , 7.81511e-16 , 1.83898e-11 , 
2077.85 , 1.68818e-11 , 4.77319e-12 , 1.3292e-11 , 2.29736e-12 , 2.05958e-11 , 
2078.28 , 1.77432e-11 , 1.01379e-11 , 9.18224e-12 , 7.87078e-12 , 1.74409e-11 , 
2078.71 , 1.35272e-11 , 1.3104e-11 , 3.57388e-12 , 1.31576e-11 , 1.05738e-11 , 
2079.14 , 6.78297e-12 , 1.16572e-11 , 1.81166e-13 , 1.47851e-11 , 3.57156e-12 , 
2079.56 , 1.40416e-12 , 6.7677e-12 , 1.22927e-12 , 1.17173e-11 , 7.52845e-14 , 
2079.99 , 1.0674e-13 , 1.74987e-12 , 5.97929e-12 , 5.9121e-12 , 1.89622e-12 , 
2080.42 , 2.75994e-12 , 3.95174e-14 , 1.12323e-11 , 1.07151e-12 , 8.07772e-12 , 
2080.85 , 6.66352e-12 , 2.88348e-12 , 1.34713e-11 , 2.8552e-13 , 1.53979e-11 , 
2081.27 , 8.54455e-12 , 8.49177e-12 , 1.12057e-11 , 4.06782e-12 , 2.00488e-11 , 
2081.7 , 6.89139e-12 , 1.32208e-11 , 5.9575e-12 , 1.00313e-11 , 1.96167e-11 , 
2082.13 , 3.0248e-12 , 1.39911e-11 , 1.23182e-12 , 1.44058e-11 , 1.43325e-11 , 
2082.56 , 1.77042e-13 , 1.03214e-11 , 1.69588e-13 , 1.44301e-11 , 6.94465e-12 , 
2082.99 , 1.20648e-12 , 4.6193e-12 , 3.45135e-12 , 1.00972e-11 , 1.2838e-12 , 
2083.41 , 6.50913e-12 , 5.48919e-13 , 8.85171e-12 , 4.14756e-12 , 2.68327e-13 , 
2083.84 , 1.35627e-11 , 5.79405e-13 , 1.27365e-11 , 3.20352e-13 , 4.39005e-12 , 
2084.27 , 1.84428e-11 , 4.36634e-12 , 1.24983e-11 , 9.78646e-13 , 1.14667e-11 , 
2084.7 , 1.8318e-11 , 9.04609e-12 , 8.29879e-12 , 5.62022e-12 , 1.77866e-11 , 
2085.12 , 1.32711e-11 , 1.12311e-11 , 2.95778e-12 , 1.1216e-11 , 2.00463e-11 , 
2085.55 , 6.23464e-12 , 9.34732e-12 , 6.51917e-14 , 1.41536e-11 , 1.707e-11 , 
2085.98 , 1.09163e-12 , 4.73045e-12 , 1.58047e-12 , 1.25452e-11 , 1.04175e-11 , 
2086.41 , 2.08697e-13 , 7.3381e-13 , 6.52323e-12 , 7.42868e-12 , 3.56436e-12 , 
2086.83 , 3.03857e-12 , 4.47277e-13 , 1.16268e-11 , 2.09967e-12 , 8.62965e-14 , 
2087.26 , 6.69555e-12 , 4.56365e-12 , 1.35142e-11 , 5.69719e-15 , 1.79477e-12 , 
2087.69 , 8.07571e-12 , 1.08331e-11 , 1.0943e-11 , 2.54372e-12 , 7.79586e-12 , 
2088.12 , 6.0596e-12 , 1.54828e-11 , 5.62215e-12 , 8.16431e-12 , 1.49602e-11 , 
2088.54 , 2.29475e-12 , 1.5662e-11 , 1.06165e-12 , 1.33505e-11 , 1.95567e-11 , 
2088.97 , 2.85395e-14 , 1.12872e-11 , 2.29413e-13 , 1.48464e-11 , 1.91964e-11 , 
2089.4 , 1.79174e-12 , 5.06358e-12 , 3.58195e-12 , 1.17175e-11 , 1.4073e-11 , 
2089.83 , 7.51827e-12 , 6.8572e-13 , 8.7812e-12 , 5.9352e-12 , 6.85481e-12 , 
2090.25 , 1.43968e-11 , 4.27163e-13 , 1.22788e-11 , 1.11778e-12 , 1.28889e-12 , 
2090.68 , 1.85844e-11 , 3.73083e-12 , 1.17024e-11 , 2.34452e-13 , 2.46603e-13 , 
2091.11 , 1.76563e-11 , 7.72308e-12 , 7.44518e-12 , 3.73214e-12 , 4.23114e-12 , 
2091.54 , 1.21643e-11 , 9.27579e-12 , 2.39823e-12 , 9.27438e-12 , 1.11239e-11 , 
2091.96 , 5.26922e-12 , 7.2007e-12 , 7.63351e-15 , 1.32508e-11 , 1.72987e-11 , 
2092.39 , 6.99598e-13 , 3.08193e-12 , 1.95961e-12 , 1.30897e-11 , 1.95191e-11 , 
2092.82 , 3.98727e-13 , 1.80459e-13 , 7.04135e-12 , 8.89897e-12 , 1.6627e-11 , 
2093.25 , 3.41845e-12 , 1.15559e-12 , 1.19388e-11 , 3.39162e-12 , 1.01422e-11 , 
2093.67 , 6.76648e-12 , 6.15171e-12 , 1.34376e-11 , 1.47097e-13 , 3.46176e-12 , 
2094.1 , 7.59597e-12 , 1.25605e-11 , 1.05569e-11 , 1.31983e-12 , 8.11266e-14 , 
2094.53 , 5.22813e-12 , 1.6642e-11 , 5.19453e-12 , 6.25552e-12 , 1.767e-12 , 
2094.96 , 1.62772e-12 , 1.59381e-11 , 8.57502e-13 , 1.1896e-11 , 7.63691e-12 , 
2095.38 , 9.4874e-15 , 1.08736e-11 , 3.2876e-13 , 1.4714e-11 , 1.46238e-11 , 
2095.81 , 2.53063e-12 , 4.48058e-12 , 3.82924e-12 , 1.29461e-11 , 1.90806e-11 , 
2096.24 , 8.64984e-12 , 4.3085e-13 , 8.89711e-12 , 7.70534e-12 , 1.86849e-11 , 
2096.67 , 1.5291e-11 , 6.86482e-13 , 1.20574e-11 , 2.26927e-12 , 1.36482e-11 , 
2097.09 , 1.87335e-11 , 4.32399e-12 , 1.11593e-11 , 8.65307e-19 , 6.59954e-12 , 
2097.52 , 1.6986e-11 , 8.29101e-12 , 6.81682e-12 , 2.22163e-12 , 1.20825e-12 , 
2097.95 , 1.10671e-11 , 9.55746e-12 , 1.99181e-12 , 7.40128e-12 , 2.65993e-13 , 
2098.38 , 4.34476e-12 , 7.19628e-12 , 2.3448e-15 , 1.21487e-11 , 4.23247e-12 , 
2098.81 , 3.76026e-13 , 2.98919e-12 , 2.29043e-12 , 1.33904e-11 , 1.10027e-11 , 
2099.23 , 6.86056e-13 , 1.62178e-13 , 7.44311e-12 , 1.03307e-11 , 1.70148e-11 , 
2099.66 , 3.9492e-12 , 1.12029e-12 , 1.21197e-11 , 4.95107e-12 , 1.91159e-11 , 
2100.09 , 7.08227e-12 , 5.72822e-12 , 1.32659e-11 , 7.35197e-13 , 1.62096e-11 , 
2100.52 , 7.47345e-12 , 1.13122e-11 , 1.01373e-11 , 4.36774e-13 , 9.82406e-12 , 
2100.94 , 4.81674e-12 , 1.43958e-11 , 4.78512e-12 , 4.31473e-12 , 3.30618e-12 , 
2101.37 , 1.30422e-12 , 1.30071e-11 , 6.85463e-13 , 9.96062e-12 , 6.5899e-14 , 
2101.8 , 5.55637e-14 , 8.00918e-12 , 4.31271e-13 , 1.38263e-11 , 1.79193e-12 , 
2102.23 , 2.86519e-12 , 2.55317e-12 , 4.0275e-12 , 1.34766e-11 , 7.57133e-12 , 
2102.65 , 8.81607e-12 , 1.51612e-14 , 8.92131e-12 , 9.13465e-12 , 1.43721e-11 , 
2103.08 , 1.47259e-11 , 1.79164e-12 , 1.17374e-11 , 3.53594e-12 , 1.86331e-11 , 
2103.51 , 1.7154e-11 , 6.42129e-12 , 1.05517e-11 , 1.89301e-13 , 1.81281e-11 , 
2103.94 , 1.46368e-11 , 1.061e-11 , 6.17905e-12 , 1.15261e-12 , 1.31264e-11 , 
2104.36 , 8.65847e-12 , 1.14613e-11 , 1.61876e-12 , 5.73818e-12 , 6.24657e-12 , 
2104.79 , 2.70472e-12 , 8.41114e-12 , 3.21958e-14 , 1.09667e-11 , 1.08037e-12 , 
2105.22 , 2.47936e-14 , 3.57582e-12 , 2.60974e-12 , 1.34753e-11 , 3.11802e-13 , 
2105.65 , 1.58889e-12 , 2.90638e-13 , 7.75543e-12 , 1.16608e-11 , 4.31532e-12 , 
2106.07 , 5.58649e-12 , 8.36029e-13 , 1.21351e-11 , 6.69336e-12 , 1.09668e-11 , 
2106.5 , 8.7725e-12 , 4.8882e-12 , 1.28874e-11 , 1.75996e-12 , 1.6763e-11 , 
2106.93 , 8.73017e-12 , 9.73648e-12 , 9.52249e-12 , 2.44582e-14 , 1.866e-11 , 
2107.36 , 5.51458e-12 , 1.2116e-11 , 4.24323e-12 , 2.60775e-12 , 1.56669e-11 , 
2107.78 , 1.57382e-12 , 1.04172e-11 , 4.78276e-13 , 7.87428e-12 , 9.35952e-12 , 
2108.21 , 1.66862e-14 , 5.77927e-12 , 6.08576e-13 , 1.24768e-11 , 3.04829e-12 , 
2108.64 , 2.4165e-12 , 1.33156e-12 , 4.4035e-12 , 1.34901e-11 , 3.86871e-14 , 
2109.07 , 7.65219e-12 , 9.23354e-14 , 9.20429e-12 , 1.02725e-11 , 1.89846e-12 , 
2109.49 , 1.25832e-11 , 2.93849e-12 , 1.17235e-11 , 4.87084e-12 , 7.63935e-12 , 
2109.92 , 1.41129e-11 , 8.01099e-12 , 1.02518e-11 , 7.13758e-13 , 1.42403e-11 , 
2110.35 , 1.12541e-11 , 1.19549e-11 , 5.79655e-12 , 4.28934e-13 , 1.82357e-11 , 
2110.78 , 5.80502e-12 , 1.21603e-11 , 1.39534e-12 , 4.17495e-12 , 1.75323e-11 , 
2111.2 , 1.1761e-12 , 8.49999e-12 , 6.86401e-14 , 9.54799e-12 , 1.25041e-11 , 
2111.63 , 1.51576e-13 , 3.40219e-12 , 2.78634e-12 , 1.31183e-11 , 5.79007e-12 , 
2112.06 , 3.08164e-12 , 2.15064e-13 , 7.80773e-12 , 1.26143e-11 , 9.05433e-13 , 
2112.49 , 7.70908e-12 , 9.66556e-13 , 1.18358e-11 , 8.36354e-12 , 3.97004e-13 , 
2112.92 , 1.07335e-11 , 5.02349e-12 , 1.22131e-11 , 3.07496e-12 , 4.51003e-12 , 
2113.34 , 1.00502e-11 , 9.54521e-12 , 8.69142e-12 , 1.06582e-13 , 1.10657e-11 , 
2113.77 , 6.15571e-12 , 1.14174e-11 , 3.59523e-12 , 1.32602e-12 , 1.66104e-11 , 
2114.2 , 1.7795e-12 , 9.35908e-12 , 2.72909e-13 , 5.92691e-12 , 1.82305e-11 , 
2114.63 , 4.27474e-15 , 4.78401e-12 , 8.71195e-13 , 1.09518e-11 , 1.50798e-11 , 
2115.05 , 2.15253e-12 , 8.40488e-13 , 4.91789e-12 , 1.3184e-11 , 8.8181e-12 , 
2115.48 , 6.8718e-12 , 2.79239e-13 , 9.65388e-12 , 1.11989e-11 , 2.73372e-12 , 
2115.91 , 1.10369e-11 , 3.58842e-12 , 1.18864e-11 , 6.2689e-12 , 1.30686e-14 , 
2116.34 , 1.18588e-11 , 8.65017e-12 , 1.01216e-11 , 1.54622e-12 , 2.06834e-12 , 
2116.76 , 8.77464e-12 , 1.21491e-11 , 5.55294e-12 , 5.0449e-14 , 7.80062e-12 , 
2117.19 , 3.84312e-12 , 1.17849e-11 , 1.25056e-12 , 2.74353e-12 , 1.41832e-11 , 
2117.62 , 3.74903e-13 , 7.80474e-12 , 9.95981e-14 , 7.91883e-12 , 1.78561e-11 , 
2118.05 , 7.1805e-13 , 2.82728e-12 , 2.86901e-12 , 1.22904e-11 , 1.68911e-11 , 
2118.47 , 4.68606e-12 , 8.57224e-14 , 7.70137e-12 , 1.3085e-11 , 1.18011e-11 , 
2118.9 , 9.68112e-12 , 1.27105e-12 , 1.13602e-11 , 9.80338e-12 , 5.26398e-12 , 
2119.33 , 1.24258e-11 , 5.42443e-12 , 1.13974e-11 , 4.531e-12 , 7.10575e-13 , 
2119.76 , 1.11375e-11 , 9.61521e-12 , 7.78928e-12 , 6.04332e-13 , 5.19764e-13 , 
2120.18 , 6.68918e-12 , 1.09394e-11 , 2.95059e-12 , 4.86642e-13 , 4.77144e-12 , 
2120.61 , 1.987e-12 , 8.487e-12 , 1.18312e-13 , 4.20696e-12 , 1.12106e-11 , 
2121.04 , 3.81063e-16 , 3.9529e-12 , 1.18929e-12 , 9.35386e-12 , 1.64388e-11 , 
2121.47 , 1.77963e-12 , 4.83981e-13 , 5.45538e-12 , 1.26221e-11 , 1.77037e-11 , 
2121.89 , 5.79749e-12 , 5.42303e-13 , 1.00786e-11 , 1.19226e-11 , 1.43443e-11 , 
2122.32 , 9.04836e-12 , 4.22677e-12 , 1.19856e-11 , 7.70902e-12 , 8.13323e-12 , 
2122.75 , 9.14866e-12 , 9.18485e-12 , 9.91388e-12 , 2.68012e-12 , 2.33833e-12 , 
2123.18 , 6.00459e-12 , 1.2175e-11 , 5.24588e-12 , 5.06421e-14 , 1.29164e-20 , 
2123.6 , 1.91019e-12 , 1.12308e-11 , 1.0778e-12 , 1.49886e-12 , 2.33284e-12 , 
2124.03 , 1.09322e-17 , 6.97405e-12 , 1.51017e-13 , 6.09863e-12 , 8.09141e-12 , 
2124.46 , 2.09655e-12 , 2.19863e-12 , 3.02904e-12 , 1.09145e-11 , 1.42316e-11 , 
2124.89 , 7.40543e-12 , 6.41069e-15 , 7.73501e-12 , 1.28766e-11 , 1.75168e-11 , 
2125.31 , 1.29466e-11 , 1.74712e-12 , 1.10862e-11 , 1.07371e-11 , 1.62207e-11 , 
2125.74 , 1.54456e-11 , 6.14048e-12 , 1.08277e-11 , 5.86187e-12 , 1.10314e-11 , 
2126.17 , 1.34321e-11 , 1.01607e-11 , 7.13784e-12 , 1.35544e-12 , 4.68276e-12 , 
2126.6 , 8.15629e-12 , 1.10794e-11 , 2.50225e-12 , 8.10663e-14 , 5.09446e-13 , 
2127.02 , 2.72823e-12 , 8.29077e-12 , 4.49521e-14 , 2.83894e-12 , 6.90743e-13 , 
2127.45 , 7.32253e-14 , 3.69555e-12 , 1.43589e-12 , 7.86238e-12 , 5.1067e-12 , 
2127.88 , 1.07859e-12 , 3.96065e-13 , 5.77386e-12 , 1.1949e-11 , 1.14084e-11 , 
2128.31 , 4.16135e-12 , 5.91425e-13 , 1.01882e-11 , 1.25013e-11 , 1.62615e-11 , 
2128.74 , 6.51517e-12 , 4.09548e-12 , 1.17538e-11 , 9.17562e-12 , 1.71054e-11 , 
2129.16 , 6.15843e-12 , 8.47501e-12 , 9.43788e-12 , 4.09066e-12 , 1.35001e-11 , 
2129.59 , 3.37038e-12 , 1.07106e-11 , 4.78074e-12 , 4.6862e-13 , 7.35214e-12 , 
2130.02 , 5.25829e-13 , 9.25494e-12 , 8.5987e-13 , 5.79616e-13 , 1.90341e-12 , 
2130.45 , 4.33946e-13 , 5.0971e-12 , 2.34932e-13 , 4.30165e-12 , 1.93231e-14 , 
2130.87 , 4.30989e-12 , 1.11192e-12 , 3.24829e-12 , 9.21127e-12 , 2.67958e-12 , 
2131.3 , 1.0767e-11 , 1.28673e-13 , 7.81303e-12 , 1.21415e-11 , 8.46665e-12 , 
2131.73 , 1.65389e-11 , 3.01566e-12 , 1.08241e-11 , 1.1209e-11 , 1.43188e-11 , 
