k , T_6  , T_100 , T_200 , T_500 , T_1000 , 
0.963832 , -1.19377e-06 , 1.54554e-177 , 0 , 0 , 0 , 
0.964671 , -1.19994e-06 , 1.37479e-177 , 0 , 0 , 0 , 
0.96551 , -1.20615e-06 , 1.20296e-177 , 0 , 0 , 0 , 
0.966351 , -1.21239e-06 , 1.03007e-177 , 0 , 0 , 0 , 
0.967192 , -1.21866e-06 , 8.56108e-178 , 0 , 0 , 0 , 
0.968034 , -1.22497e-06 , 6.81101e-178 , 0 , 0 , 0 , 
0.968876 , -1.23132e-06 , 5.05053e-178 , 0 , 0 , 0 , 
0.96972 , -1.23769e-06 , 3.27974e-178 , 0 , 0 , 0 , 
0.970564 , -1.24411e-06 , 1.49873e-178 , 0 , 0 , 0 , 
0.971409 , -1.25055e-06 , -2.92389e-179 , 0 , 0 , 0 , 
0.972254 , -1.25703e-06 , -2.09353e-178 , 0 , 0 , 0 , 
0.9731 , -1.26355e-06 , -3.90459e-178 , 0 , 0 , 0 , 
0.973947 , -1.2701e-06 , -5.72548e-178 , 0 , 0 , 0 , 
0.974795 , -1.27669e-06 , -7.55608e-178 , 0 , 0 , 0 , 
0.975644 , -1.28332e-06 , -9.39631e-178 , 0 , 0 , 0 , 
0.976493 , -1.28998e-06 , -1.12461e-177 , 0 , 0 , 0 , 
0.977343 , -1.29668e-06 , -1.31052e-177 , 0 , 0 , 0 , 
0.978193 , -1.30341e-06 , -1.49737e-177 , 0 , 0 , 0 , 
0.979045 , -1.31018e-06 , -1.68515e-177 , 0 , 0 , 0 , 
0.979897 , -1.31698e-06 , -1.87383e-177 , 0 , 0 , 0 , 
0.98075 , -1.32383e-06 , -2.06341e-177 , 0 , 0 , 0 , 
0.981604 , -1.33071e-06 , -2.25389e-177 , 0 , 0 , 0 , 
0.982458 , -1.33762e-06 , -2.44524e-177 , 0 , 0 , 0 , 
0.983313 , -1.34458e-06 , -2.63747e-177 , 0 , 0 , 0 , 
0.984169 , -1.35157e-06 , -2.83055e-177 , 0 , 0 , 0 , 
0.985026 , -1.3586e-06 , -3.02448e-177 , 0 , 0 , 0 , 
0.985883 , -1.36567e-06 , -3.21926e-177 , 0 , 0 , 0 , 
0.986741 , -1.37278e-06 , -3.41485e-177 , 0 , 0 , 0 , 
0.9876 , -1.37992e-06 , -3.61127e-177 , 0 , 0 , 0 , 
0.98846 , -1.38711e-06 , -3.80849e-177 , 0 , 0 , 0 , 
0.98932 , -1.39433e-06 , -4.0065e-177 , 0 , 0 , 0 , 
0.990181 , -1.40159e-06 , -4.2053e-177 , 0 , 0 , 0 , 
0.991043 , -1.40889e-06 , -4.40487e-177 , 0 , 0 , 0 , 
0.991906 , -1.41623e-06 , -4.6052e-177 , 0 , 0 , 0 , 
0.992769 , -1.42361e-06 , -4.80628e-177 , 0 , 0 , 0 , 
0.993633 , -1.43103e-06 , -5.00809e-177 , 0 , 0 , 0 , 
0.994498 , -1.43849e-06 , -5.21064e-177 , 0 , 0 , 0 , 
0.995364 , -1.44598e-06 , -5.4139e-177 , 0 , 0 , 0 , 
0.99623 , -1.45352e-06 , -5.61787e-177 , 0 , 0 , 0 , 
0.997097 , -1.4611e-06 , -5.82253e-177 , 0 , 0 , 0 , 
0.997965 , -1.46872e-06 , -6.02787e-177 , 0 , 0 , 0 , 
0.998834 , -1.47638e-06 , -6.23387e-177 , 0 , 0 , 0 , 
0.999703 , -1.48409e-06 , -6.44054e-177 , 0 , 0 , 0 , 
1.00057 , -1.49183e-06 , -6.64786e-177 , 0 , 0 , 0 , 
1.00144 , -1.49961e-06 , -6.8558e-177 , 0 , 0 , 0 , 
1.00232 , -1.50744e-06 , -7.06437e-177 , 0 , 0 , 0 , 
1.00319 , -1.51531e-06 , -7.27355e-177 , 0 , 0 , 0 , 
1.00406 , -1.52322e-06 , -7.48333e-177 , 0 , 0 , 0 , 
1.00494 , -1.53117e-06 , -7.69369e-177 , 0 , 0 , 0 , 
1.00581 , -1.53917e-06 , -7.90463e-177 , 0 , 0 , 0 , 
1.00669 , -1.5472e-06 , -8.11613e-177 , 0 , 0 , 0 , 
1.00756 , -1.55528e-06 , -8.32818e-177 , 0 , 0 , 0 , 
1.00844 , -1.56341e-06 , -8.54076e-177 , 0 , 0 , 0 , 
1.00932 , -1.57158e-06 , -8.75387e-177 , 0 , 0 , 0 , 
1.0102 , -1.57979e-06 , -8.96749e-177 , 0 , 0 , 0 , 
1.01107 , -1.58804e-06 , -9.18161e-177 , 0 , 0 , 0 , 
1.01195 , -1.59634e-06 , -9.39621e-177 , 0 , 0 , 0 , 
1.01284 , -1.60468e-06 , -9.61129e-177 , 0 , 0 , 0 , 
1.01372 , -1.61307e-06 , -9.82683e-177 , 0 , 0 , 0 , 
1.0146 , -1.6215e-06 , -1.00428e-176 , 0 , 0 , 0 , 
1.01548 , -1.62997e-06 , -1.02592e-176 , 0 , 0 , 0 , 
1.01637 , -1.63849e-06 , -1.04761e-176 , 0 , 0 , 0 , 
1.01725 , -1.64706e-06 , -1.06933e-176 , 0 , 0 , 0 , 
1.01814 , -1.65567e-06 , -1.0911e-176 , 0 , 0 , 0 , 
1.01902 , -1.66432e-06 , -1.1129e-176 , 0 , 0 , 0 , 
1.01991 , -1.67303e-06 , -1.13474e-176 , 0 , 0 , 0 , 
1.0208 , -1.68178e-06 , -1.15662e-176 , 0 , 0 , 0 , 
1.02169 , -1.69057e-06 , -1.17853e-176 , 0 , 0 , 0 , 
1.02258 , -1.69941e-06 , -1.20047e-176 , 0 , 0 , 0 , 
1.02347 , -1.7083e-06 , -1.22244e-176 , 0 , 0 , 0 , 
1.02436 , -1.71723e-06 , -1.24445e-176 , 0 , 0 , 0 , 
1.02525 , -1.72621e-06 , -1.26648e-176 , 0 , 0 , 0 , 
1.02614 , -1.73524e-06 , -1.28854e-176 , 0 , 0 , 0 , 
1.02703 , -1.74432e-06 , -1.31063e-176 , 0 , 0 , 0 , 
1.02793 , -1.75344e-06 , -1.33274e-176 , 0 , 0 , 0 , 
1.02882 , -1.76261e-06 , -1.35487e-176 , 0 , 0 , 0 , 
1.02972 , -1.77183e-06 , -1.37703e-176 , 0 , 0 , 0 , 
1.03061 , -1.7811e-06 , -1.39921e-176 , 0 , 0 , 0 , 
1.03151 , -1.79042e-06 , -1.4214e-176 , 0 , 0 , 0 , 
1.03241 , -1.79978e-06 , -1.44361e-176 , 0 , 0 , 0 , 
1.03331 , -1.8092e-06 , -1.46584e-176 , 0 , 0 , 0 , 
1.03421 , -1.81866e-06 , -1.48809e-176 , 0 , 0 , 0 , 
1.03511 , -1.82818e-06 , -1.51034e-176 , 0 , 0 , 0 , 
1.03601 , -1.83774e-06 , -1.53261e-176 , 0 , 0 , 0 , 
1.03691 , -1.84735e-06 , -1.55489e-176 , 0 , 0 , 0 , 
1.03781 , -1.85702e-06 , -1.57718e-176 , 0 , 0 , 0 , 
1.03872 , -1.86673e-06 , -1.59947e-176 , 0 , 0 , 0 , 
1.03962 , -1.8765e-06 , -1.62177e-176 , 0 , 0 , 0 , 
1.04052 , -1.88631e-06 , -1.64407e-176 , 0 , 0 , 0 , 
1.04143 , -1.89618e-06 , -1.66638e-176 , 0 , 0 , 0 , 
1.04234 , -1.9061e-06 , -1.68869e-176 , 0 , 0 , 0 , 
1.04324 , -1.91607e-06 , -1.711e-176 , 0 , 0 , 0 , 
1.04415 , -1.92609e-06 , -1.7333e-176 , 0 , 0 , 0 , 
1.04506 , -1.93616e-06 , -1.7556e-176 , 0 , 0 , 0 , 
1.04597 , -1.94629e-06 , -1.7779e-176 , 0 , 0 , 0 , 
1.04688 , -1.95646e-06 , -1.80019e-176 , 0 , 0 , 0 , 
1.04779 , -1.9667e-06 , -1.82248e-176 , 0 , 0 , 0 , 
1.0487 , -1.97698e-06 , -1.84475e-176 , 0 , 0 , 0 , 
1.04962 , -1.98732e-06 , -1.86701e-176 , 0 , 0 , 0 , 
1.05053 , -1.99771e-06 , -1.88926e-176 , 0 , 0 , 0 , 
1.05144 , -2.00815e-06 , -1.91149e-176 , 0 , 0 , 0 , 
1.05236 , -2.01865e-06 , -1.93371e-176 , 0 , 0 , 0 , 
1.05328 , -2.0292e-06 , -1.95591e-176 , 0 , 0 , 0 , 
1.05419 , -2.03981e-06 , -1.97809e-176 , 0 , 0 , 0 , 
1.05511 , -2.05047e-06 , -2.00025e-176 , 0 , 0 , 0 , 
1.05603 , -2.06119e-06 , -2.02239e-176 , 0 , 0 , 0 , 
1.05695 , -2.07196e-06 , -2.04451e-176 , 0 , 0 , 0 , 
1.05787 , -2.08279e-06 , -2.06659e-176 , 0 , 0 , 0 , 
1.05879 , -2.09367e-06 , -2.08865e-176 , 0 , 0 , 0 , 
1.05971 , -2.10461e-06 , -2.11069e-176 , 0 , 0 , 0 , 
1.06063 , -2.11561e-06 , -2.13269e-176 , 0 , 0 , 0 , 
1.06156 , -2.12666e-06 , -2.15465e-176 , 0 , 0 , 0 , 
1.06248 , -2.13777e-06 , -2.17659e-176 , 0 , 0 , 0 , 
1.0634 , -2.14893e-06 , -2.19848e-176 , 0 , 0 , 0 , 
1.06433 , -2.16016e-06 , -2.22034e-176 , 0 , 0 , 0 , 
1.06526 , -2.17144e-06 , -2.24216e-176 , 0 , 0 , 0 , 
1.06618 , -2.18278e-06 , -2.26394e-176 , 0 , 0 , 0 , 
1.06711 , -2.19417e-06 , -2.28568e-176 , 0 , 0 , 0 , 
1.06804 , -2.20563e-06 , -2.30737e-176 , 0 , 0 , 0 , 
1.06897 , -2.21714e-06 , -2.32901e-176 , 0 , 0 , 0 , 
1.0699 , -2.22871e-06 , -2.35061e-176 , 0 , 0 , 0 , 
1.07083 , -2.24034e-06 , -2.37216e-176 , 0 , 0 , 0 , 
1.07176 , -2.25203e-06 , -2.39365e-176 , 0 , 0 , 0 , 
1.0727 , -2.26378e-06 , -2.41509e-176 , 0 , 0 , 0 , 
1.07363 , -2.27559e-06 , -2.43648e-176 , 0 , 0 , 0 , 
1.07457 , -2.28746e-06 , -2.45781e-176 , 0 , 0 , 0 , 
1.0755 , -2.29939e-06 , -2.47907e-176 , 0 , 0 , 0 , 
1.07644 , -2.31138e-06 , -2.50028e-176 , 0 , 0 , 0 , 
1.07737 , -2.32343e-06 , -2.52143e-176 , 0 , 0 , 0 , 
1.07831 , -2.33554e-06 , -2.54251e-176 , 0 , 0 , 0 , 
1.07925 , -2.34771e-06 , -2.56353e-176 , 0 , 0 , 0 , 
1.08019 , -2.35995e-06 , -2.58447e-176 , 0 , 0 , 0 , 
1.08113 , -2.37225e-06 , -2.60535e-176 , 0 , 0 , 0 , 
1.08207 , -2.38461e-06 , -2.62615e-176 , 0 , 0 , 0 , 
1.08301 , -2.39703e-06 , -2.64688e-176 , 0 , 0 , 0 , 
1.08396 , -2.40951e-06 , -2.66754e-176 , 0 , 0 , 0 , 
1.0849 , -2.42206e-06 , -2.68812e-176 , 0 , 0 , 0 , 
1.08584 , -2.43467e-06 , -2.70861e-176 , 0 , 0 , 0 , 
1.08679 , -2.44735e-06 , -2.72903e-176 , 0 , 0 , 0 , 
1.08773 , -2.46008e-06 , -2.74936e-176 , 0 , 0 , 0 , 
1.08868 , -2.47289e-06 , -2.76961e-176 , 0 , 0 , 0 , 
1.08963 , -2.48575e-06 , -2.78977e-176 , 0 , 0 , 0 , 
1.09058 , -2.49868e-06 , -2.80984e-176 , 0 , 0 , 0 , 
1.09153 , -2.51168e-06 , -2.82982e-176 , 0 , 0 , 0 , 
1.09248 , -2.52474e-06 , -2.8497e-176 , 0 , 0 , 0 , 
1.09343 , -2.53787e-06 , -2.86949e-176 , 0 , 0 , 0 , 
1.09438 , -2.55106e-06 , -2.88918e-176 , 0 , 0 , 0 , 
1.09533 , -2.56432e-06 , -2.90878e-176 , 0 , 0 , 0 , 
1.09628 , -2.57765e-06 , -2.92827e-176 , 0 , 0 , 0 , 
1.09724 , -2.59104e-06 , -2.94765e-176 , 0 , 0 , 0 , 
1.09819 , -2.6045e-06 , -2.96694e-176 , 0 , 0 , 0 , 
1.09915 , -2.61803e-06 , -2.98611e-176 , 0 , 0 , 0 , 
1.10011 , -2.63162e-06 , -3.00518e-176 , 0 , 0 , 0 , 
1.10106 , -2.64528e-06 , -3.02413e-176 , 0 , 0 , 0 , 
1.10202 , -2.65901e-06 , -3.04297e-176 , 0 , 0 , 0 , 
1.10298 , -2.67281e-06 , -3.06169e-176 , 0 , 0 , 0 , 
1.10394 , -2.68668e-06 , -3.0803e-176 , 0 , 0 , 0 , 
1.1049 , -2.70061e-06 , -3.09879e-176 , 0 , 0 , 0 , 
1.10586 , -2.71462e-06 , -3.11715e-176 , 0 , 0 , 0 , 
1.10683 , -2.7287e-06 , -3.13538e-176 , 0 , 0 , 0 , 
1.10779 , -2.74284e-06 , -3.15349e-176 , 0 , 0 , 0 , 
1.10875 , -2.75706e-06 , -3.17145e-176 , 0 , 0 , 0 , 
1.10972 , -2.77134e-06 , -3.18926e-176 , 0 , 0 , 0 , 
1.11069 , -2.7857e-06 , -3.20693e-176 , 0 , 0 , 0 , 
1.11165 , -2.80013e-06 , -3.22442e-176 , 0 , 0 , 0 , 
1.11262 , -2.81463e-06 , -3.24175e-176 , 0 , 0 , 0 , 
1.11359 , -2.82921e-06 , -3.25891e-176 , 0 , 0 , 0 , 
1.11456 , -2.84386e-06 , -3.27588e-176 , 0 , 0 , 0 , 
1.11553 , -2.85858e-06 , -3.29266e-176 , 0 , 0 , 0 , 
1.1165 , -2.87337e-06 , -3.30925e-176 , 0 , 0 , 0 , 
1.11747 , -2.88824e-06 , -3.32563e-176 , 0 , 0 , 0 , 
1.11844 , -2.90319e-06 , -3.34179e-176 , 0 , 0 , 0 , 
1.11942 , -2.91821e-06 , -3.35774e-176 , 0 , 0 , 0 , 
1.12039 , -2.9333e-06 , -3.37346e-176 , 0 , 0 , 0 , 
1.12137 , -2.94847e-06 , -3.38895e-176 , 0 , 0 , 0 , 
1.12234 , -2.96372e-06 , -3.4042e-176 , 0 , 0 , 0 , 
1.12332 , -2.97904e-06 , -3.4192e-176 , 0 , 0 , 0 , 
1.1243 , -2.99445e-06 , -3.43394e-176 , 0 , 0 , 0 , 
1.12528 , -3.00992e-06 , -3.44842e-176 , 0 , 0 , 0 , 
1.12626 , -3.02548e-06 , -3.46262e-176 , 0 , 0 , 0 , 
1.12724 , -3.04112e-06 , -3.47655e-176 , 0 , 0 , 0 , 
1.12822 , -3.05684e-06 , -3.49019e-176 , 0 , 0 , 0 , 
1.1292 , -3.07263e-06 , -3.50354e-176 , 0 , 0 , 0 , 
1.13018 , -3.08851e-06 , -3.51658e-176 , 0 , 0 , 0 , 
1.13117 , -3.10446e-06 , -3.52932e-176 , 0 , 0 , 0 , 
1.13215 , -3.1205e-06 , -3.54173e-176 , 0 , 0 , 0 , 
1.13314 , -3.13662e-06 , -3.55382e-176 , 0 , 0 , 0 , 
1.13412 , -3.15282e-06 , -3.56558e-176 , 0 , 0 , 0 , 
1.13511 , -3.1691e-06 , -3.577e-176 , 0 , 0 , 0 , 
1.1361 , -3.18547e-06 , -3.58806e-176 , 0 , 0 , 0 , 
1.13709 , -3.20192e-06 , -3.59877e-176 , 0 , 0 , 0 , 
1.13808 , -3.21845e-06 , -3.60912e-176 , 0 , 0 , 0 , 
1.13907 , -3.23507e-06 , -3.61909e-176 , 0 , 0 , 0 , 
1.14006 , -3.25177e-06 , -3.62867e-176 , 0 , 0 , 0 , 
1.14105 , -3.26856e-06 , -3.63787e-176 , 0 , 0 , 0 , 
1.14204 , -3.28543e-06 , -3.64667e-176 , 0 , 0 , 0 , 
1.14304 , -3.30239e-06 , -3.65507e-176 , 0 , 0 , 0 , 
1.14403 , -3.31944e-06 , -3.66305e-176 , 0 , 0 , 0 , 
1.14503 , -3.33657e-06 , -3.6706e-176 , 0 , 0 , 0 , 
1.14602 , -3.35379e-06 , -3.67773e-176 , 0 , 0 , 0 , 
1.14702 , -3.3711e-06 , -3.68441e-176 , 0 , 0 , 0 , 
1.14802 , -3.38849e-06 , -3.69065e-176 , 0 , 0 , 0 , 
1.14902 , -3.40598e-06 , -3.69643e-176 , 0 , 0 , 0 , 
1.15002 , -3.42356e-06 , -3.70175e-176 , 0 , 0 , 0 , 
1.15102 , -3.44122e-06 , -3.70659e-176 , 0 , 0 , 0 , 
1.15202 , -3.45898e-06 , -3.71095e-176 , 0 , 0 , 0 , 
1.15303 , -3.47683e-06 , -3.71482e-176 , 0 , 0 , 0 , 
1.15403 , -3.49477e-06 , -3.71819e-176 , 0 , 0 , 0 , 
1.15503 , -3.5128e-06 , -3.72106e-176 , 0 , 0 , 0 , 
1.15604 , -3.53092e-06 , -3.7234e-176 , 0 , 0 , 0 , 
1.15705 , -3.54914e-06 , -3.72522e-176 , 0 , 0 , 0 , 
1.15805 , -3.56745e-06 , -3.7265e-176 , 0 , 0 , 0 , 
1.15906 , -3.58585e-06 , -3.72724e-176 , 0 , 0 , 0 , 
1.16007 , -3.60435e-06 , -3.72743e-176 , 0 , 0 , 0 , 
1.16108 , -3.62294e-06 , -3.72706e-176 , 0 , 0 , 0 , 
1.16209 , -3.64163e-06 , -3.72612e-176 , 0 , 0 , 0 , 
1.1631 , -3.66042e-06 , -3.72459e-176 , 0 , 0 , 0 , 
1.16411 , -3.6793e-06 , -3.72248e-176 , 0 , 0 , 0 , 
1.16513 , -3.69828e-06 , -3.71977e-176 , 0 , 0 , 0 , 
1.16614 , -3.71736e-06 , -3.71645e-176 , 0 , 0 , 0 , 
1.16716 , -3.73653e-06 , -3.71252e-176 , 0 , 0 , 0 , 
1.16817 , -3.75581e-06 , -3.70796e-176 , 0 , 0 , 0 , 
1.16919 , -3.77518e-06 , -3.70277e-176 , 0 , 0 , 0 , 
1.17021 , -3.79466e-06 , -3.69693e-176 , 0 , 0 , 0 , 
1.17122 , -3.81423e-06 , -3.69044e-176 , 0 , 0 , 0 , 
1.17224 , -3.8339e-06 , -3.68329e-176 , 0 , 0 , 0 , 
1.17326 , -3.85368e-06 , -3.67546e-176 , 0 , 0 , 0 , 
1.17429 , -3.87356e-06 , -3.66695e-176 , 0 , 0 , 0 , 
1.17531 , -3.89354e-06 , -3.65775e-176 , 0 , 0 , 0 , 
1.17633 , -3.91362e-06 , -3.64785e-176 , 0 , 0 , 0 , 
1.17735 , -3.93381e-06 , -3.63723e-176 , 0 , 0 , 0 , 
1.17838 , -3.9541e-06 , -3.6259e-176 , 0 , 0 , 0 , 
1.17941 , -3.97449e-06 , -3.61384e-176 , 0 , 0 , 0 , 
1.18043 , -3.99499e-06 , -3.60103e-176 , 0 , 0 , 0 , 
1.18146 , -4.0156e-06 , -3.58748e-176 , 0 , 0 , 0 , 
1.18249 , -4.03631e-06 , -3.57317e-176 , 0 , 0 , 0 , 
1.18352 , -4.05713e-06 , -3.55808e-176 , 0 , 0 , 0 , 
1.18455 , -4.07806e-06 , -3.54222e-176 , 0 , 0 , 0 , 
1.18558 , -4.0991e-06 , -3.52556e-176 , 0 , 0 , 0 , 
1.18661 , -4.12024e-06 , -3.50811e-176 , 0 , 0 , 0 , 
1.18764 , -4.14149e-06 , -3.48985e-176 , 0 , 0 , 0 , 
1.18868 , -4.16285e-06 , -3.47076e-176 , 0 , 0 , 0 , 
1.18971 , -4.18433e-06 , -3.45085e-176 , 0 , 0 , 0 , 
1.19075 , -4.20591e-06 , -3.43009e-176 , 0 , 0 , 0 , 
1.19178 , -4.22761e-06 , -3.40848e-176 , 0 , 0 , 0 , 
1.19282 , -4.24941e-06 , -3.38601e-176 , 0 , 0 , 0 , 
1.19386 , -4.27133e-06 , -3.36267e-176 , 0 , 0 , 0 , 
1.1949 , -4.29336e-06 , -3.33845e-176 , 0 , 0 , 0 , 
1.19594 , -4.31551e-06 , -3.31334e-176 , 0 , 0 , 0 , 
1.19698 , -4.33777e-06 , -3.28732e-176 , 0 , 0 , 0 , 
1.19802 , -4.36015e-06 , -3.26038e-176 , 0 , 0 , 0 , 
1.19906 , -4.38264e-06 , -3.23253e-176 , 0 , 0 , 0 , 
1.20011 , -4.40524e-06 , -3.20373e-176 , 0 , 0 , 0 , 
1.20115 , -4.42797e-06 , -3.174e-176 , 0 , 0 , 0 , 
1.2022 , -4.45081e-06 , -3.1433e-176 , 0 , 0 , 0 , 
1.20324 , -4.47377e-06 , -3.11164e-176 , 0 , 0 , 0 , 
1.20429 , -4.49684e-06 , -3.079e-176 , 0 , 0 , 0 , 
1.20534 , -4.52004e-06 , -3.04536e-176 , 0 , 0 , 0 , 
1.20639 , -4.54336e-06 , -3.01073e-176 , 0 , 0 , 0 , 
1.20744 , -4.56679e-06 , -2.97509e-176 , 0 , 0 , 0 , 
1.20849 , -4.59035e-06 , -2.93842e-176 , 0 , 0 , 0 , 
1.20954 , -4.61403e-06 , -2.90072e-176 , 0 , 0 , 0 , 
1.21059 , -4.63783e-06 , -2.86198e-176 , 0 , 0 , 0 , 
1.21165 , -4.66175e-06 , -2.82218e-176 , 0 , 0 , 0 , 
1.2127 , -4.6858e-06 , -2.78131e-176 , 0 , 0 , 0 , 
1.21376 , -4.70997e-06 , -2.73936e-176 , 0 , 0 , 0 , 
1.21481 , -4.73427e-06 , -2.69633e-176 , 0 , 0 , 0 , 
1.21587 , -4.75869e-06 , -2.65219e-176 , 0 , 0 , 0 , 
1.21693 , -4.78323e-06 , -2.60694e-176 , 0 , 0 , 0 , 
1.21799 , -4.80791e-06 , -2.56056e-176 , 0 , 0 , 0 , 
1.21905 , -4.83271e-06 , -2.51305e-176 , 0 , 0 , 0 , 
1.22011 , -4.85763e-06 , -2.46439e-176 , 0 , 0 , 0 , 
1.22117 , -4.88269e-06 , -2.41457e-176 , 0 , 0 , 0 , 
1.22224 , -4.90787e-06 , -2.36358e-176 , 0 , 0 , 0 , 
1.2233 , -4.93319e-06 , -2.31141e-176 , 0 , 0 , 0 , 
1.22436 , -4.95863e-06 , -2.25804e-176 , 0 , 0 , 0 , 
1.22543 , -4.98421e-06 , -2.20346e-176 , 0 , 0 , 0 , 
1.2265 , -5.00992e-06 , -2.14767e-176 , 0 , 0 , 0 , 
1.22756 , -5.03576e-06 , -2.09064e-176 , 0 , 0 , 0 , 
1.22863 , -5.06173e-06 , -2.03238e-176 , 0 , 0 , 0 , 
1.2297 , -5.08783e-06 , -1.97285e-176 , 0 , 0 , 0 , 
1.23077 , -5.11408e-06 , -1.91207e-176 , 0 , 0 , 0 , 
1.23184 , -5.14045e-06 , -1.85e-176 , 0 , 0 , 0 , 
1.23292 , -5.16696e-06 , -1.78664e-176 , 0 , 0 , 0 , 
1.23399 , -5.19361e-06 , -1.72197e-176 , 0 , 0 , 0 , 
1.23506 , -5.22039e-06 , -1.65599e-176 , 0 , 0 , 0 , 
1.23614 , -5.24731e-06 , -1.58868e-176 , 0 , 0 , 0 , 
1.23721 , -5.27437e-06 , -1.52003e-176 , 0 , 0 , 0 , 
1.23829 , -5.30157e-06 , -1.45003e-176 , 0 , 0 , 0 , 
1.23937 , -5.32891e-06 , -1.37866e-176 , 0 , 0 , 0 , 
1.24045 , -5.35639e-06 , -1.30591e-176 , 0 , 0 , 0 , 
1.24153 , -5.38401e-06 , -1.23177e-176 , 0 , 0 , 0 , 
1.24261 , -5.41177e-06 , -1.15623e-176 , 0 , 0 , 0 , 
1.24369 , -5.43967e-06 , -1.07927e-176 , 0 , 0 , 0 , 
1.24477 , -5.46772e-06 , -1.00087e-176 , 0 , 0 , 0 , 
1.24586 , -5.49591e-06 , -9.21039e-177 , 0 , 0 , 0 , 
1.24694 , -5.52424e-06 , -8.39748e-177 , 0 , 0 , 0 , 
1.24803 , -5.55272e-06 , -7.56989e-177 , 0 , 0 , 0 , 
1.24911 , -5.58134e-06 , -6.72747e-177 , 0 , 0 , 0 , 
1.2502 , -5.61012e-06 , -5.8701e-177 , 0 , 0 , 0 , 
1.25129 , -5.63903e-06 , -4.99765e-177 , 0 , 0 , 0 , 
1.25238 , -5.6681e-06 , -4.10998e-177 , 0 , 0 , 0 , 
1.25347 , -5.69732e-06 , -3.20696e-177 , 0 , 0 , 0 , 
1.25456 , -5.72668e-06 , -2.28845e-177 , 0 , 0 , 0 , 
1.25565 , -5.75619e-06 , -1.35433e-177 , 0 , 0 , 0 , 
1.25674 , -5.78586e-06 , -4.04456e-178 , 0 , 0 , 0 , 
1.25784 , -5.81568e-06 , 5.61307e-178 , 0 , 0 , 0 , 
1.25893 , -5.84565e-06 , 1.54309e-177 , 0 , 0 , 0 , 
1.26003 , -5.87577e-06 , 2.54104e-177 , 0 , 0 , 0 , 
1.26112 , -5.90604e-06 , 3.55529e-177 , 0 , 0 , 0 , 
1.26222 , -5.93647e-06 , 4.58597e-177 , 0 , 0 , 0 , 
1.26332 , -5.96706e-06 , 5.63323e-177 , 0 , 0 , 0 , 
1.26442 , -5.9978e-06 , 6.6972e-177 , 0 , 0 , 0 , 
1.26552 , -6.0287e-06 , 7.77803e-177 , 0 , 0 , 0 , 
1.26662 , -6.05975e-06 , 8.87584e-177 , 0 , 0 , 0 , 
1.26772 , -6.09096e-06 , 9.9908e-177 , 0 , 0 , 0 , 
1.26883 , -6.12234e-06 , 1.1123e-176 , 0 , 0 , 0 , 
1.26993 , -6.15387e-06 , 1.22727e-176 , 0 , 0 , 0 , 
1.27104 , -6.18556e-06 , 1.34399e-176 , 0 , 0 , 0 , 
1.27214 , -6.21741e-06 , 1.46248e-176 , 0 , 0 , 0 , 
1.27325 , -6.24943e-06 , 1.58275e-176 , 0 , 0 , 0 , 
1.27436 , -6.2816e-06 , 1.70483e-176 , 0 , 0 , 0 , 
1.27547 , -6.31394e-06 , 1.82872e-176 , 0 , 0 , 0 , 
1.27658 , -6.34645e-06 , 1.95443e-176 , 0 , 0 , 0 , 
1.27769 , -6.37912e-06 , 2.08199e-176 , 0 , 0 , 0 , 
1.2788 , -6.41195e-06 , 2.21141e-176 , 0 , 0 , 0 , 
1.27992 , -6.44496e-06 , 2.3427e-176 , 0 , 0 , 0 , 
1.28103 , -6.47812e-06 , 2.47588e-176 , 0 , 0 , 0 , 
1.28214 , -6.51146e-06 , 2.61095e-176 , 0 , 0 , 0 , 
1.28326 , -6.54497e-06 , 2.74795e-176 , 0 , 0 , 0 , 
1.28438 , -6.57864e-06 , 2.88688e-176 , 0 , 0 , 0 , 
1.2855 , -6.61249e-06 , 3.02775e-176 , 0 , 0 , 0 , 
1.28661 , -6.64651e-06 , 3.17059e-176 , 0 , 0 , 0 , 
1.28773 , -6.6807e-06 , 3.3154e-176 , 0 , 0 , 0 , 
1.28886 , -6.71506e-06 , 3.4622e-176 , 0 , 0 , 0 , 
1.28998 , -6.74959e-06 , 3.61102e-176 , 0 , 0 , 0 , 
1.2911 , -6.7843e-06 , 3.76185e-176 , 0 , 0 , 0 , 
1.29222 , -6.81919e-06 , 3.91473e-176 , 0 , 0 , 0 , 
1.29335 , -6.85425e-06 , 4.06966e-176 , 0 , 0 , 0 , 
1.29447 , -6.88949e-06 , 4.22666e-176 , 0 , 0 , 0 , 
1.2956 , -6.9249e-06 , 4.38574e-176 , 0 , 0 , 0 , 
1.29673 , -6.9605e-06 , 4.54693e-176 , 0 , 0 , 0 , 
1.29786 , -6.99627e-06 , 4.71023e-176 , 0 , 0 , 0 , 
1.29899 , -7.03222e-06 , 4.87567e-176 , 0 , 0 , 0 , 
1.30012 , -7.06836e-06 , 5.04325e-176 , 0 , 0 , 0 , 
1.30125 , -7.10467e-06 , 5.213e-176 , 0 , 0 , 0 , 
1.30238 , -7.14117e-06 , 5.38492e-176 , 0 , 0 , 0 , 
1.30352 , -7.17785e-06 , 5.559e-176 , 0 , 0 , 0 , 
1.30465 , -7.21472e-06 , 5.73516e-176 , 0 , 0 , 0 , 
