z , j_6 , j_100 , j_200 , j_500 , j_1000 , 
312.262 , 0.00309612 , 0.00316083 , 0.00297807 , -2.3181e-307 , 0 , 
312.462 , 0.0031952 , 0.00292969 , 0.00261643 , 3.07456e-307 , 0 , 
312.663 , 0.00316683 , 0.0025941 , 0.00219381 , 5.09192e-307 , 0 , 
312.863 , 0.00301231 , 0.00216618 , 0.00172018 , -4.57228e-306 , 0 , 
313.063 , 0.00273799 , 0.00166137 , 0.0012067 , 1.71421e-305 , 0 , 
313.263 , 0.00235495 , 0.0010978 , 0.00066547 , -4.2179e-305 , 0 , 
313.463 , 0.00187858 , 0.000495673 , 0.000109254 , 4.90066e-305 , 0 , 
313.663 , 0.00132796 , -0.00012342 , -0.00044883 , 1.20757e-304 , 0 , 
313.863 , 0.000725135 , -0.000737303 , -0.000995604 , -9.074e-304 , 0 , 
314.063 , 9.41972e-05 , -0.00132401 , -0.00151816 , 3.24993e-303 , 0 , 
314.263 , -0.00053969 , -0.0018626 , -0.00200415 , -7.62657e-303 , 0 , 
314.463 , -0.00115128 , -0.00233385 , -0.0024421 , 7.4998e-303 , 0 , 
314.663 , -0.00171622 , -0.00272093 , -0.00282164 , 2.73147e-302 , 0 , 
314.863 , -0.00221206 , -0.00301009 , -0.00313379 , -1.79003e-301 , 0 , 
315.063 , -0.00261913 , -0.0031911 , -0.0033712 , 6.13677e-301 , 0 , 
315.263 , -0.00292136 , -0.00325761 , -0.00352825 , -1.36944e-300 , 0 , 
315.463 , -0.00310683 , -0.00320735 , -0.00360124 , 1.07868e-300 , 0 , 
315.663 , -0.00316826 , -0.00304224 , -0.00358846 , 5.98274e-300 , 0 , 
315.863 , -0.00310337 , -0.00276832 , -0.00349025 , -3.51191e-299 , 0 , 
316.063 , -0.00291494 , -0.00239557 , -0.003309 , 1.15408e-298 , 0 , 
316.263 , -0.00261063 , -0.00193744 , -0.00304907 , -2.43991e-298 , 0 , 
316.463 , -0.0022027 , -0.00141043 , -0.00271669 , 1.39244e-298 , 0 , 
316.663 , -0.0017075 , -0.000833521 , -0.00231981 , 1.28002e-297 , 0 , 
316.863 , -0.0011449 , -0.000227456 , -0.00186797 , -6.85532e-297 , 0 , 
317.063 , -0.000537406 , 0.000385994 , -0.001372 , 2.16133e-296 , 0 , 
317.263 , 9.07312e-05 , 0.00098483 , -0.0008438 , -4.30887e-296 , 0 , 
317.463 , 0.000714472 , 0.00154759 , -0.000296037 , 1.40889e-296 , 0 , 
317.664 , 0.00130896 , 0.00205412 , 0.000258137 , 2.68991e-295 , 0 , 
317.864 , 0.00185053 , 0.00248629 , 0.000805411 , -1.33184e-294 , 0 , 
318.064 , 0.0023177 , 0.00282871 , 0.00133264 , 4.0303e-294 , 0 , 
318.264 , 0.00269196 , 0.00306918 , 0.00182716 , -7.53213e-294 , 0 , 
318.464 , 0.00295851 , 0.00319919 , 0.00227707 , 3.69764e-295 , 0 , 
318.664 , 0.00310682 , 0.00321416 , 0.00267155 , 5.57263e-293 , 0 , 
318.864 , 0.00313116 , 0.0031137 , 0.00300112 , -2.57589e-292 , 0 , 
319.064 , 0.00303074 , 0.00290157 , 0.00325787 , 7.48177e-292 , 0 , 
319.264 , 0.00280971 , 0.0025855 , 0.00343562 , -1.30094e-291 , 0 , 
319.464 , 0.002477 , 0.00217696 , 0.0035301 , -3.56175e-292 , 0 , 
319.664 , 0.00204601 , 0.0016907 , 0.00353907 , 1.14105e-290 , 0 , 
319.864 , 0.00153404 , 0.0011443 , 0.00346234 , -4.96061e-290 , 0 , 
320.064 , 0.000961608 , 0.000557485 , 0.00330183 , 1.38236e-289 , 0 , 
320.264 , 0.000351578 , -4.86403e-05 , 0.00306147 , -2.21477e-289 , 0 , 
320.464 , -0.000271708 , -0.000652267 , 0.0027471 , -1.46138e-289 , 0 , 
320.664 , -0.000883386 , -0.00123168 , 0.0023664 , 2.31355e-288 , 0 , 
320.864 , -0.0014591 , -0.00176609 , 0.00192865 , -9.51341e-288 , 0 , 
321.064 , -0.00197597 , -0.00223632 , 0.00144454 , 2.54134e-287 , 0 , 
321.264 , -0.00241348 , -0.00262556 , 0.000925872 , -3.70392e-287 , 0 , 
321.464 , -0.00275428 , -0.00291987 , 0.000385284 , -4.21689e-287 , 0 , 
321.664 , -0.00298491 , -0.00310875 , -0.000164025 , 4.65152e-286 , 0 , 
321.864 , -0.00309632 , -0.00318554 , -0.000708642 , -1.81707e-285 , 0 , 
322.064 , -0.00308426 , -0.00314764 , -0.00123528 , 4.64696e-285 , 0 , 
322.264 , -0.00294933 , -0.0029965 , -0.00173107 , -6.05497e-285 , 0 , 
322.464 , -0.00269705 , -0.00273769 , -0.00218389 , -1.06487e-284 , 0 , 
322.665 , -0.00233761 , -0.00238064 , -0.00258269 , 9.28343e-284 , 0 , 
322.865 , -0.00188549 , -0.00193832 , -0.00291771 , -3.45672e-283 , 0 , 
323.065 , -0.00135882 , -0.00142677 , -0.00318079 , 8.44789e-283 , 0 , 
323.265 , -0.000778667 , -0.000864468 , -0.0033655 , -9.60232e-283 , 0 , 
323.465 , -0.000168193 , -0.000271718 , -0.00346733 , -2.50453e-282 , 0 , 
323.665 , 0.000448223 , 0.000330083 , -0.00348381 , 1.84067e-281 , 0 , 
323.865 , 0.00104601 , 0.000919243 , -0.00341459 , -6.54967e-281 , 0 , 
324.065 , 0.00160139 , 0.00147456 , -0.00326142 , 1.52601e-280 , 0 , 
324.265 , 0.0020923 , 0.00197606 , -0.00302811 , -1.45865e-280 , 0 , 
324.465 , 0.00249923 , 0.00240572 , -0.00272043 , -5.6343e-280 , 0 , 
324.665 , 0.00280606 , 0.00274811 , -0.00234601 , 3.62807e-279 , 0 , 
324.865 , 0.00300073 , 0.00299102 , -0.00191415 , -1.23603e-278 , 0 , 
325.065 , 0.00307562 , 0.0031258 , -0.00143552 , 2.73716e-278 , 0 , 
325.265 , 0.00302788 , 0.00314771 , -0.000921994 , -2.07291e-278 , 0 , 
325.465 , 0.00285953 , 0.00305605 , -0.000386279 , -1.2293e-277 , 0 , 
325.665 , 0.00257746 , 0.00285426 , 0.000158339 , 7.11257e-277 , 0 , 
325.865 , 0.00219305 , 0.00254977 , 0.000698362 , -2.32307e-276 , 0 , 
326.065 , 0.00172175 , 0.00215367 , 0.0012204 , 4.8708e-276 , 0 , 
326.265 , 0.00118243 , 0.00168034 , 0.00171152 , -2.6146e-276 , 0 , 
326.465 , 0.000596636 , 0.00114695 , 0.00215951 , -2.62244e-275 , 0 , 
326.665 , -1.22012e-05 , 0.000572807 , 0.00255328 , 1.3874e-274 , 0 , 
326.865 , -0.0006198 , -2.12982e-05 , 0.00288305 , -4.34787e-274 , 0 , 
327.065 , -0.00120197 , -0.00061391 , 0.00314067 , 8.58975e-274 , 0 , 
327.265 , -0.00173555 , -0.00118364 , 0.00331973 , -2.47891e-274 , 0 , 
327.465 , -0.00219931 , -0.00170992 , 0.0034158 , -5.49834e-273 , 0 , 
327.666 , -0.00257486 , -0.0021738 , 0.00342654 , 2.6936e-272 , 0 , 
327.866 , -0.00284738 , -0.00255859 , 0.00335172 , -8.10238e-272 , 0 , 
328.066 , -0.00300614 , -0.00285051 , 0.00319327 , 1.49908e-271 , 0 , 
328.266 , -0.00304493 , -0.00303908 , 0.00295517 , -7.35381e-274 , 0 , 
328.466 , -0.00296233 , -0.00311758 , 0.00264341 , -1.13697e-270 , 0 , 
328.666 , -0.0027618 , -0.00308333 , 0.00226585 , 5.20631e-270 , 0 , 
328.866 , -0.00245149 , -0.00293769 , 0.00183198 , -1.50309e-269 , 0 , 
329.066 , -0.00204389 , -0.00268604 , 0.0013527 , 2.58416e-269 , 0 , 
329.266 , -0.00155534 , -0.00233759 , 0.000840065 , 8.42085e-270 , 0 , 
329.466 , -0.00100541 , -0.00190503 , 0.000306956 , -2.32445e-268 , 0 , 
329.666 , -0.00041609 , -0.00140411 , -0.000233215 , 1.002e-267 , 0 , 
329.866 , 0.000189085 , -0.00085303 , -0.000766864 , -2.77519e-267 , 0 , 
330.066 , 0.000786001 , -0.000271761 , -0.00128057 , 4.38895e-267 , 0 , 
330.266 , 0.00135088 , 0.000318642 , -0.00176141 , 3.17459e-267 , 0 , 
330.466 , 0.00186124 , 0.000896797 , -0.00219727 , -4.70681e-266 , 0 , 
330.666 , 0.00229682 , 0.0014418 , -0.00257719 , 1.92048e-265 , 0 , 
330.866 , 0.00264037 , 0.00193397 , -0.00289162 , -5.09803e-265 , 0 , 
331.066 , 0.00287832 , 0.00235556 , -0.00313265 , 7.31812e-265 , 0 , 
331.266 , 0.00300129 , 0.00269137 , -0.00329423 , 8.92091e-265 , 0 , 
331.466 , 0.00300451 , 0.00292933 , -0.00337229 , -9.45249e-264 , 0 , 
331.666 , 0.00288802 , 0.00306095 , -0.00336493 , 3.66597e-263 , 0 , 
331.866 , 0.00265662 , 0.00308158 , -0.00327236 , -9.31433e-263 , 0 , 
332.066 , 0.00231965 , 0.0029906 , -0.003097 , 1.19168e-262 , 0 , 
332.266 , 0.00189066 , 0.0027914 , -0.0028433 , 2.22367e-262 , 0 , 
332.466 , 0.00138683 , 0.00249132 , -0.00251775 , -1.88461e-261 , 0 , 
332.667 , 0.000828372 , 0.00210134 , -0.00212866 , 6.96991e-261 , 0 , 
332.867 , 0.000237582 , 0.00163572 , -0.00168595 , -1.69177e-260 , 0 , 
333.067 , -0.000361973 , 0.00111137 , -0.00120091 , 1.87976e-260 , 0 , 
333.267 , -0.000946388 , 0.000547374 , -0.000685888 , 5.18959e-260 , 0 , 
333.467 , -0.00149238 , -3.57855e-05 , -0.000154022 , -3.73334e-259 , 0 , 
333.667 , -0.00197826 , -0.000616942 , 0.000381127 , 1.31986e-258 , 0 , 
333.867 , -0.00238474 , -0.00117504 , 0.000905916 , -3.05296e-258 , 0 , 
334.067 , -0.00269574 , -0.00168987 , 0.00140696 , 2.833e-258 , 0 , 
334.267 , -0.00289893 , -0.0021428 , 0.00187149 , 1.16145e-257 , 0 , 
334.467 , -0.00298636 , -0.00251746 , 0.00228763 , -7.3526e-257 , 0 , 
334.667 , -0.00295471 , -0.00280037 , 0.0026448 , 2.4893e-256 , 0 , 
334.867 , -0.00280539 , -0.00298137 , 0.00293387 , -5.46997e-256 , 0 , 
335.067 , -0.00254447 , -0.003054 , 0.0031475 , 3.97386e-256 , 0 , 
335.267 , -0.00218245 , -0.0030157 , 0.00328024 , 2.52468e-255 , 0 , 
335.467 , -0.00173391 , -0.00286801 , 0.00332872 , -1.44033e-254 , 0 , 
335.667 , -0.00121683 , -0.00261642 , 0.00329176 , 4.67571e-254 , 0 , 
335.867 , -0.000651884 , -0.00227018 , 0.00317036 , -9.72171e-254 , 0 , 
336.067 , -6.16305e-05 , -0.00184193 , 0.00296768 , 4.88319e-254 , 0 , 
336.267 , 0.000530379 , -0.00134731 , 0.00268895 , 5.37073e-253 , 0 , 
336.467 , 0.00110054 , -0.00080436 , 0.00234139 , -2.80757e-252 , 0 , 
336.667 , 0.00162618 , -0.000232853 , 0.001934 , 8.74565e-252 , 0 , 
336.867 , 0.00208641 , 0.000346434 , 0.00147729 , -1.71199e-251 , 0 , 
337.067 , 0.00246297 , 0.000912457 , 0.00098305 , 4.27048e-252 , 0 , 
337.267 , 0.00274092 , 0.00144466 , 0.000464045 , 1.12356e-250 , 0 , 
337.467 , 0.00290933 , 0.00192373 , -6.63136e-05 , -5.4472e-250 , 0 , 
337.668 , 0.00296163 , 0.00233234 , -0.000594328 , 1.62872e-249 , 0 , 
337.868 , 0.00289588 , 0.00265573 , -0.00110636 , -2.98275e-249 , 0 , 
338.068 , 0.00271482 , 0.00288222 , -0.00158919 , -1.20127e-250 , 0 , 
338.268 , 0.00242578 , 0.00300365 , -0.00203033 , 2.31915e-248 , 0 , 
338.468 , 0.00204043 , 0.00301575 , -0.00241839 , -1.05219e-247 , 0 , 
338.668 , 0.00157425 , 0.00291822 , -0.00274334 , 3.01942e-247 , 0 , 
338.868 , 0.0010459 , 0.0027147 , -0.00299682 , -5.13149e-247 , 0 , 
339.068 , 0.000476484 , 0.0024127 , -0.00317227 , -1.94667e-247 , 0 , 
339.268 , -0.000111244 , 0.00202329 , -0.00326517 , 4.73422e-246 , 0 , 
339.468 , -0.000693839 , 0.00156076 , -0.00327318 , -2.02379e-245 , 0 , 
339.668 , -0.0012481 , 0.001042 , -0.00319612 , 5.57079e-245 , 0 , 
339.868 , -0.00175199 , 0.000485952 , -0.00303607 , -8.69405e-245 , 0 , 
340.068 , -0.00218549 , -8.71345e-05 , -0.0027972 , -6.85845e-245 , 0 , 
340.268 , -0.00253137 , -0.000656373 , -0.00248579 , 9.57407e-244 , 0 , 
340.468 , -0.00277598 , -0.00120105 , -0.00210999 , -3.87656e-243 , 0 , 
340.668 , -0.00290971 , -0.00170137 , -0.00167964 , 1.02257e-242 , 0 , 
340.868 , -0.00292736 , -0.00213919 , -0.00120598 , -1.44517e-242 , 0 , 
341.068 , -0.00282834 , -0.00249861 , -0.000701406 , -1.88265e-242 , 0 , 
341.268 , -0.00261672 , -0.00276662 , -0.000179105 , 1.92057e-241 , 0 , 
341.468 , -0.00230109 , -0.00293358 , 0.00034726 , -7.39553e-241 , 0 , 
341.668 , -0.00189416 , -0.00299352 , 0.000863927 , 1.86672e-240 , 0 , 
341.868 , -0.00141223 , -0.00294438 , 0.00135739 , -2.34378e-240 , 0 , 
342.068 , -0.000874584 , -0.00278803 , 0.00181474 , -4.63712e-240 , 0 , 
342.268 , -0.000302716 , -0.00253028 , 0.002224 , 3.8254e-239 , 0 , 
342.468 , 0.000280536 , -0.00218065 , 0.0025745 , -1.40525e-238 , 0 , 
342.669 , 0.000851931 , -0.00175199 , 0.00285707 , 3.38745e-238 , 0 , 
342.869 , 0.00138872 , -0.00125998 , 0.00306433 , -3.67632e-238 , 0 , 
343.069 , 0.00186955 , -0.000722613 , 0.00319088 , -1.07438e-237 , 0 , 
343.269 , 0.00227531 , -0.000159537 , 0.00323343 , 7.57122e-237 , 0 , 
343.469 , 0.00258994 , 0.000408691 , 0.00319092 , -2.65948e-236 , 0 , 
343.669 , 0.00280102 , 0.000961361 , 0.00306454 , 6.10686e-236 , 0 , 
343.869 , 0.00290026 , 0.00147834 , 0.00285763 , -5.49407e-236 , 0 , 
344.069 , 0.0028838 , 0.00194081 , 0.00257569 , -2.39274e-235 , 0 , 
344.269 , 0.00275244 , 0.00233195 , 0.0022262 , 1.4899e-234 , 0 , 
344.469 , 0.00251157 , 0.00263758 , 0.00181841 , -5.0129e-234 , 0 , 
344.669 , 0.00217093 , 0.00284666 , 0.00136312 , 1.09293e-233 , 0 , 
344.869 , 0.00174417 , 0.00295166 , 0.000872375 , -7.59772e-234 , 0 , 
345.069 , 0.00124839 , 0.00294882 , 0.000359148 , -5.18269e-233 , 0 , 
345.269 , 0.000703452 , 0.00283838 , -0.000162974 , 2.91644e-232 , 0 , 
345.469 , 0.00013112 , 0.00262449 , -0.000680178 , -9.41011e-232 , 0 , 
345.669 , -0.000445775 , 0.00231508 , -0.00117878 , 1.93999e-231 , 0 , 
345.869 , -0.00100425 , 0.00192153 , -0.0016456 , -9.06348e-232 , 0 , 
346.069 , -0.00152206 , 0.00145827 , -0.00206828 , -1.09953e-230 , 0 , 
346.269 , -0.00197861 , 0.000942308 , -0.00243562 , 5.68089e-230 , 0 , 
346.469 , -0.0023558 , 0.000392546 , -0.00273795 , -1.759e-229 , 0 , 
346.669 , -0.0026387 , -0.000170917 , -0.00296726 , 3.41131e-229 , 0 , 
346.869 , -0.00281614 , -0.000727495 , -0.00311751 , -7.14728e-230 , 0 , 
347.069 , -0.00288114 , -0.00125686 , -0.00318473 , -2.29529e-228 , 0 , 
347.269 , -0.00283125 , -0.00173969 , -0.00316721 , 1.10147e-227 , 0 , 
347.469 , -0.00266863 , -0.00215841 , -0.00306545 , -3.27368e-227 , 0 , 
347.67 , -0.00239987 , -0.00249781 , -0.00288223 , 5.93324e-227 , 0 , 
347.87 , -0.00203579 , -0.00274555 , -0.00262245 , 5.13201e-228 , 0 , 
348.07 , -0.00159099 , -0.00289266 , -0.00229308 , -4.72943e-226 , 0 , 
348.27 , -0.00108331 , -0.00293387 , -0.00190295 , 2.12626e-225 , 0 , 
348.47 , -0.000533061 , -0.00286782 , -0.0014625 , -6.06479e-225 , 0 , 
348.67 , 3.78e-05 , -0.00269702 , -0.000983526 , 1.01865e-224 , 0 , 
348.87 , 0.000606509 , -0.00242781 , -0.000478827 , 4.42446e-225 , 0 , 
349.07 , 0.00115039 , -0.00207012 , 3.8089e-05 , -9.64028e-224 , 0 , 
349.27 , 0.0016478 , -0.00163716 , 0.00055339 , 4.08718e-223 , 0 , 
349.47 , 0.002079 , -0.00114483 , 0.00105329 , -1.11813e-222 , 0 , 
349.67 , 0.00242687 , -0.000611193 , 0.00152443 , 1.7215e-222 , 0 , 
349.87 , 0.00267764 , -5.58037e-05 , 0.0019542 , 1.47468e-222 , 0 , 
350.07 , 0.0028214 , 0.00050099 , 0.0023311 , -1.94711e-221 , 0 , 
350.27 , 0.00285259 , 0.00103881 , 0.00264506 , 7.82428e-221 , 0 , 
350.47 , 0.00277008 , 0.00153801 , 0.00288771 , -2.05083e-220 , 0 , 
350.67 , 0.00257731 , 0.00198038 , 0.00305257 , 2.8524e-220 , 0 , 
350.87 , 0.00228204 , 0.00234976 , 0.00313524 , 3.96434e-220 , 0 , 
351.07 , 0.00189616 , 0.0026327 , 0.00313356 , -3.90165e-219 , 0 , 
351.27 , 0.00143518 , 0.00281896 , 0.00304762 , 1.4918e-218 , 0 , 
351.47 , 0.000917548 , 0.00290182 , 0.0028798 , -3.74068e-218 , 0 , 
351.67 , 0.000363937 , 0.00287836 , 0.00263466 , 4.60645e-218 , 0 , 
351.87 , -0.000203554 , 0.00274952 , 0.00231883 , 9.65766e-218 , 0 , 
352.07 , -0.000762282 , 0.00252013 , 0.00194087 , -7.76375e-217 , 0 , 
352.27 , -0.00129 , 0.00219872 , 0.00151101 , 2.83296e-216 , 0 , 
352.47 , -0.00176572 , 0.00179716 , 0.00104089 , -6.7818e-216 , 0 , 
352.671 , -0.00217055 , 0.00133022 , 0.000543203 , 7.18261e-216 , 0 , 
352.871 , -0.00248843 , 0.000815067 , 3.14083e-05 , 2.22239e-215 , 0 , 
353.071 , -0.00270677 , 0.00027064 , -0.000480651 , -1.53525e-214 , 0 , 
353.271 , -0.00281702 , -0.000283079 , -0.000979132 , 5.35834e-214 , 0 , 
353.471 , -0.00281491 , -0.000825801 , -0.00145057 , -1.22137e-213 , 0 , 
353.671 , -0.00270064 , -0.00133765 , -0.00188221 , 1.06376e-213 , 0 , 
353.871 , -0.00247887 , -0.00179989 , -0.0022624 , 4.92644e-213 , 0 , 
354.071 , -0.00215857 , -0.00219562 , -0.00258085 , -3.01872e-212 , 0 , 
354.271 , -0.00175263 , -0.00251042 , -0.00282898 , 1.0094e-211 , 0 , 
354.471 , -0.00127732 , -0.00273284 , -0.00300012 , -2.18337e-211 , 0 , 
354.671 , -0.000751639 , -0.00285481 , -0.00308965 , 1.44833e-211 , 0 , 
354.871 , -0.000196596 , -0.00287194 , -0.00309518 , 1.06344e-210 , 0 , 
355.071 , 0.00036565 , -0.00278372 , -0.00301662 , -5.9047e-210 , 0 , 
355.271 , 0.000912687 , -0.00259351 , -0.00285616 , 1.89366e-209 , 0 , 
355.471 , 0.00142275 , -0.0023084 , -0.00261823 , -3.87051e-209 , 0 , 
355.671 , 0.00187555 , -0.00193892 , -0.00230932 , 1.66994e-209 , 0 , 
355.871 , 0.0022531 , -0.00149871 , -0.00193789 , 2.25024e-208 , 0 , 
356.071 , 0.00254043 , -0.00100401 , -0.0015141 , -1.14937e-207 , 0 , 
356.271 , 0.00272622 , -0.000473031 , -0.00104953 , 3.53753e-207 , 0 , 
356.471 , 0.00280319 , 7.4713e-05 , -0.000556862 , -6.79579e-207 , 0 , 
356.671 , 0.00276837 , 0.000619108 , -4.95577e-05 , 1.14693e-207 , 0 , 
356.871 , 0.00262325 , 0.00114016 , 0.00045853 , 4.68766e-206 , 0 , 
357.071 , 0.00237376 , 0.00161877 , 0.000953521 , -2.22705e-205 , 0 , 
357.271 , 0.00202998 , 0.00203742 , 0.00142191 , 6.57937e-205 , 0 , 
357.471 , 0.00160571 , 0.0023808 , 0.0018509 , -1.1799e-204 , 0 , 
357.672 , 0.00111792 , 0.00263638 , 0.0022288 , -1.57889e-205 , 0 , 
357.872 , 0.000586113 , 0.00279484 , 0.00254528 , 9.64244e-204 , 0 , 
358.072 , 3.15569e-05 , 0.00285047 , 0.00279171 , -4.29636e-203 , 0 , 
358.272 , -0.000523633 , 0.00280136 , 0.00296141 , 1.21804e-202 , 0 , 
358.472 , -0.00105735 , 0.00264941 , 0.00304977 , -2.02144e-202 , 0 , 
358.672 , -0.00154834 , 0.00240029 , 0.0030544 , -9.92343e-203 , 0 , 
358.872 , -0.00197707 , 0.00206324 , 0.00297523 , 1.96266e-201 , 0 , 
359.072 , -0.00232653 , 0.00165076 , 0.00281448 , -8.25359e-201 , 0 , 
359.272 , -0.00258292 , 0.00117809 , 0.00257663 , 2.24399e-200 , 0 , 
359.472 , -0.0027361 , 0.000662649 , 0.00226826 , -3.40729e-200 , 0 , 
359.672 , -0.00278009 , 0.000123418 , 0.00189788 , -3.15761e-200 , 0 , 
359.872 , -0.00271322 , -0.000419747 , 0.0014757 , 3.95924e-199 , 0 , 
360.072 , -0.00253831 , -0.000946871 , 0.0010134 , -1.57908e-198 , 0 , 
360.272 , -0.00226247 , -0.0014386 , 0.000523714 , 4.11259e-198 , 0 , 
360.472 , -0.00189679 , -0.0018769 , 2.01464e-05 , -5.62686e-198 , 0 , 
360.672 , -0.00145592 , -0.00224569 , -0.000483419 , -8.33096e-198 , 0 , 
360.872 , -0.000957512 , -0.00253148 , -0.000973094 , 7.92504e-197 , 0 , 
361.072 , -0.000421512 , -0.00272384 , -0.00143538 , -3.00896e-196 , 0 , 
361.272 , 0.000130687 , -0.00281581 , -0.00185754 , 7.4949e-196 , 0 , 
361.472 , 0.000677075 , -0.00280411 , -0.00222795 , -9.04675e-196 , 0 , 
361.672 , 0.00119588 , -0.00268925 , -0.0025364 , -2.00899e-195 , 0 , 
361.872 , 0.00166645 , -0.00247556 , -0.0027744 , 1.57546e-194 , 0 , 
362.072 , 0.00207009 , -0.00217102 , -0.00293541 , -5.71073e-194 , 0 , 
362.272 , 0.00239081 , -0.00178694 , -0.00301504 , 1.35754e-193 , 0 , 
362.472 , 0.00261591 , -0.00133752 , -0.00301114 , -1.40178e-193 , 0 , 
362.673 , 0.00273652 , -0.000839357 , -0.00292384 , -4.59346e-193 , 0 , 
362.873 , 0.00274793 , -0.000310846 , -0.00275563 , 3.11273e-192 , 0 , 
363.073 , 0.00264983 , 0.000228518 , -0.00251122 , -1.07951e-191 , 0 , 
363.273 , 0.00244628 , 0.000758877 , -0.00219744 , 2.44234e-191 , 0 , 
363.473 , 0.00214546 , 0.00126072 , -0.00182304 , -2.05606e-191 , 0 , 
363.673 , 0.00175947 , 0.00171558 , -0.00139843 , -1.01374e-190 , 0 , 
363.873 , 0.00130379 , 0.00210675 , -0.000935458 , 6.11562e-190 , 0 , 
364.073 , 0.000796664 , 0.0024199 , -0.000447004 , -2.03234e-189 , 0 , 
364.273 , 0.000258353 , 0.00264359 , 5.33391e-05 , 4.36095e-189 , 0 , 
364.473 , -0.000289669 , 0.00276967 , 0.000551652 , -2.75179e-189 , 0 , 
364.673 , -0.000825548 , 0.00279355 , 0.00103407 , -2.18115e-188 , 0 , 
364.873 , -0.00132793 , 0.00271447 , 0.00148716 , 1.19535e-187 , 0 , 
365.073 , -0.00177685 , 0.00253548 , 0.00189833 , -3.8104e-187 , 0 , 
365.273 , -0.00215449 , 0.00226326 , 0.00225616 , 7.72055e-187 , 0 , 
365.473 , -0.00244586 , 0.00190793 , 0.0025507 , -3.05006e-187 , 0 , 
365.673 , -0.00263943 , 0.00148265 , 0.00277376 , -4.6037e-186 , 0 , 
365.873 , -0.00272761 , 0.0010032 , 0.00291918 , 2.32519e-185 , 0 , 
366.073 , -0.00270701 , 0.000487292 , 0.00298294 , -7.11365e-185 , 0 , 
366.273 , -0.00257858 , -4.60144e-05 , 0.00296332 , 1.35349e-184 , 0 , 
366.473 , -0.00234753 , -0.000577049 , 0.00286091 , -1.7213e-185 , 0 , 
366.673 , -0.00202317 , -0.00108622 , 0.00267862 , -9.57102e-184 , 0 , 
366.873 , -0.00161854 , -0.00155478 , 0.00242161 , 4.50242e-183 , 0 , 
367.073 , -0.00114987 , -0.00196549 , 0.00209711 , -1.32218e-182 , 0 , 
367.273 , -0.000635897 , -0.00230327 , 0.00171427 , 2.34572e-182 , 0 , 
367.473 , -9.71299e-05 , -0.00255573 , 0.00128382 , 4.27603e-183 , 0 , 
367.674 , 0.000444921 , -0.00271361 , 0.000817865 , -1.96548e-181 , 0 , 
367.874 , 0.000968644 , -0.00277121 , 0.000329489 , 8.68051e-181 , 0 , 
368.074 , 0.0014532 , -0.00272652 , -0.000167595 , -2.44605e-180 , 0 , 
368.274 , 0.00187934 , -0.00258128 , -0.000659437 , 4.01001e-180 , 0 , 
368.474 , 0.00223012 , -0.00234094 , -0.00113223 , 2.20205e-180 , 0 , 
368.674 , 0.00249163 , -0.00201445 , -0.00157271 , -3.99501e-179 , 0 , 
368.874 , 0.00265358 , -0.00161397 , -0.00196851 , 1.66657e-178 , 0 , 
369.074 , 0.00270961 , -0.00115436 , -0.00230855 , -4.50299e-178 , 0 , 
369.274 , 0.00265763 , -0.000652636 , -0.0025833 , 6.74094e-178 , 0 , 
369.474 , 0.00249979 , -0.000127354 , -0.00278506 , 6.73629e-178 , 0 , 
369.674 , 0.00224248 , 0.000402059 , -0.00290819 , -8.04934e-177 , 0 , 
369.874 , 0.0018961 , 0.000916047 , -0.00294928 , 3.18661e-176 , 0 , 
370.074 , 0.00147455 , 0.00139566 , -0.00290724 , -8.2461e-176 , 0 , 
370.274 , 0.0009947 , 0.00182321 , -0.0027833 , 1.10936e-175 , 0 , 
370.474 , 0.000475717 , 0.00218297 , -0.002581 , 1.74749e-175 , 0 , 
370.674 , -6.16628e-05 , 0.00246168 , -0.00230608 , -1.6095e-174 , 0 , 
370.874 , -0.000595998 , 0.00264917 , -0.00196638 , 6.06855e-174 , 0 , 
371.074 , -0.00110601 , 0.00273859 , -0.00157152 , -1.5015e-173 , 0 , 
371.274 , -0.00157141 , 0.00272675 , -0.00113269 , 1.77533e-173 , 0 , 
371.474 , -0.00197368 , 0.00261416 , -0.000662311 , 4.17445e-173 , 0 , 
371.674 , -0.00229686 , 0.00240507 , -0.000173714 , -3.1966e-172 , 0 , 
371.874 , -0.00252816 , 0.00210733 , 0.000319266 , 1.15108e-171 , 0 , 
372.074 , -0.00265849 , 0.00173204 , 0.000802681 , -2.71707e-171 , 0 , 
372.274 , -0.00268274 , 0.00129314 , 0.00126285 , 2.73262e-171 , 0 , 
372.474 , -0.00260005 , 0.000806888 , 0.00168676 , 9.48711e-171 , 0 , 
372.675 , -0.00241382 , 0.000291335 , 0.0020624 , -6.3103e-170 , 0 , 
372.875 , -0.00213161 , -0.000234428 , 0.00237916 , 2.17461e-169 , 0 , 
373.075 , -0.00176478 , -0.000750962 , 0.00262811 , -4.8831e-169 , 0 , 
373.275 , -0.00132801 , -0.00123918 , 0.00280223 , 3.96653e-169 , 0 , 
373.475 , -0.000838773 , -0.00168105 , 0.0028966 , 2.08489e-168 , 0 , 
373.675 , -0.00031664 , -0.00206025 , 0.00290859 , -1.23882e-167 , 0 , 
373.875 , 0.000217543 , -0.00236286 , 0.00283794 , 4.0916e-167 , 0 , 
