 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  delta_cdm ,  delta_b ,  v_cdm ,  v_b ,  Pi , 
-14.1813 , 0.333619 , -0.000463421 , -1.75553e-12 , 0.666382 , -0.666382 , 1.00086 , 1.00086 , 0.00139026 , 0.00139026 , -1.75553e-12 , 
-14.1778 , 0.33362 , -0.000465042 , -1.77405e-12 , 0.666381 , -0.666381 , 1.00086 , 1.00086 , 0.00139513 , 0.00139512 , -1.77405e-12 , 
-14.1743 , 0.333621 , -0.000466668 , -1.79276e-12 , 0.66638 , -0.66638 , 1.00086 , 1.00086 , 0.00140001 , 0.0014 , -1.79276e-12 , 
-14.1708 , 0.333622 , -0.0004683 , -1.81167e-12 , 0.666379 , -0.666379 , 1.00087 , 1.00087 , 0.0014049 , 0.0014049 , -1.81167e-12 , 
-14.1673 , 0.333623 , -0.000469938 , -1.83078e-12 , 0.666378 , -0.666378 , 1.00087 , 1.00087 , 0.00140982 , 0.00140982 , -1.83078e-12 , 
-14.1638 , 0.333624 , -0.000471582 , -1.85009e-12 , 0.666377 , -0.666377 , 1.00087 , 1.00087 , 0.00141475 , 0.00141475 , -1.85009e-12 , 
-14.1603 , 0.333625 , -0.000473232 , -1.86961e-12 , 0.666376 , -0.666376 , 1.00088 , 1.00088 , 0.0014197 , 0.00141969 , -1.86961e-12 , 
-14.1568 , 0.333626 , -0.000474887 , -1.88933e-12 , 0.666375 , -0.666375 , 1.00088 , 1.00088 , 0.00142466 , 0.00142466 , -1.88933e-12 , 
-14.1533 , 0.333627 , -0.000476548 , -1.90926e-12 , 0.666374 , -0.666374 , 1.00088 , 1.00088 , 0.00142965 , 0.00142964 , -1.90926e-12 , 
-14.1498 , 0.333628 , -0.000478214 , -1.9294e-12 , 0.666373 , -0.666373 , 1.00089 , 1.00089 , 0.00143465 , 0.00143464 , -1.9294e-12 , 
-14.1463 , 0.33363 , -0.000479887 , -1.94975e-12 , 0.666372 , -0.666372 , 1.00089 , 1.00089 , 0.00143966 , 0.00143966 , -1.94975e-12 , 
-14.1428 , 0.333631 , -0.000481565 , -1.97031e-12 , 0.66637 , -0.66637 , 1.00089 , 1.00089 , 0.0014447 , 0.0014447 , -1.97031e-12 , 
-14.1393 , 0.333632 , -0.00048325 , -1.9911e-12 , 0.666369 , -0.666369 , 1.00089 , 1.00089 , 0.00144975 , 0.00144975 , -1.9911e-12 , 
-14.1358 , 0.333633 , -0.00048494 , -2.0121e-12 , 0.666368 , -0.666368 , 1.0009 , 1.0009 , 0.00145482 , 0.00145482 , -2.0121e-12 , 
-14.1323 , 0.333634 , -0.000486636 , -2.03332e-12 , 0.666367 , -0.666367 , 1.0009 , 1.0009 , 0.00145991 , 0.00145991 , -2.03332e-12 , 
-14.1288 , 0.333635 , -0.000488338 , -2.05477e-12 , 0.666366 , -0.666366 , 1.0009 , 1.0009 , 0.00146502 , 0.00146501 , -2.05477e-12 , 
-14.1253 , 0.333636 , -0.000490046 , -2.07644e-12 , 0.666365 , -0.666365 , 1.00091 , 1.00091 , 0.00147014 , 0.00147014 , -2.07644e-12 , 
-14.1218 , 0.333637 , -0.000491759 , -2.09834e-12 , 0.666364 , -0.666364 , 1.00091 , 1.00091 , 0.00147528 , 0.00147528 , -2.09834e-12 , 
-14.1183 , 0.333638 , -0.000493479 , -2.12048e-12 , 0.666363 , -0.666363 , 1.00091 , 1.00091 , 0.00148044 , 0.00148044 , -2.12048e-12 , 
-14.1148 , 0.333639 , -0.000495205 , -2.14284e-12 , 0.666362 , -0.666362 , 1.00092 , 1.00092 , 0.00148562 , 0.00148562 , -2.14284e-12 , 
-14.1113 , 0.33364 , -0.000496937 , -2.16545e-12 , 0.666361 , -0.666361 , 1.00092 , 1.00092 , 0.00149081 , 0.00149081 , -2.16545e-12 , 
-14.1078 , 0.333641 , -0.000498675 , -2.18829e-12 , 0.66636 , -0.66636 , 1.00092 , 1.00092 , 0.00149603 , 0.00149602 , -2.18829e-12 , 
-14.1043 , 0.333642 , -0.000500419 , -2.21137e-12 , 0.666359 , -0.666359 , 1.00093 , 1.00093 , 0.00150126 , 0.00150126 , -2.21137e-12 , 
-14.1008 , 0.333643 , -0.000502169 , -2.23469e-12 , 0.666358 , -0.666358 , 1.00093 , 1.00093 , 0.00150651 , 0.00150651 , -2.23469e-12 , 
-14.0973 , 0.333644 , -0.000503925 , -2.25826e-12 , 0.666357 , -0.666357 , 1.00093 , 1.00093 , 0.00151178 , 0.00151177 , -2.25826e-12 , 
-14.0938 , 0.333645 , -0.000505687 , -2.28208e-12 , 0.666356 , -0.666356 , 1.00094 , 1.00094 , 0.00151706 , 0.00151706 , -2.28208e-12 , 
-14.0903 , 0.333647 , -0.000507455 , -2.30615e-12 , 0.666355 , -0.666355 , 1.00094 , 1.00094 , 0.00152237 , 0.00152237 , -2.30615e-12 , 
-14.0868 , 0.333648 , -0.00050923 , -2.33048e-12 , 0.666353 , -0.666353 , 1.00094 , 1.00094 , 0.00152769 , 0.00152769 , -2.33048e-12 , 
-14.0833 , 0.333649 , -0.000511011 , -2.35506e-12 , 0.666352 , -0.666352 , 1.00095 , 1.00095 , 0.00153303 , 0.00153303 , -2.35506e-12 , 
-14.0798 , 0.33365 , -0.000512798 , -2.3799e-12 , 0.666351 , -0.666351 , 1.00095 , 1.00095 , 0.0015384 , 0.00153839 , -2.3799e-12 , 
-14.0763 , 0.333651 , -0.000514591 , -2.405e-12 , 0.66635 , -0.66635 , 1.00095 , 1.00095 , 0.00154378 , 0.00154377 , -2.405e-12 , 
-14.0728 , 0.333652 , -0.00051639 , -2.43036e-12 , 0.666349 , -0.666349 , 1.00096 , 1.00096 , 0.00154917 , 0.00154917 , -2.43036e-12 , 
-14.0693 , 0.333653 , -0.000518196 , -2.456e-12 , 0.666348 , -0.666348 , 1.00096 , 1.00096 , 0.00155459 , 0.00155459 , -2.456e-12 , 
-14.0658 , 0.333654 , -0.000520008 , -2.4819e-12 , 0.666347 , -0.666347 , 1.00096 , 1.00096 , 0.00156003 , 0.00156002 , -2.4819e-12 , 
-14.0623 , 0.333655 , -0.000521826 , -2.50808e-12 , 0.666346 , -0.666346 , 1.00097 , 1.00097 , 0.00156548 , 0.00156548 , -2.50808e-12 , 
-14.0588 , 0.333657 , -0.000523651 , -2.53453e-12 , 0.666345 , -0.666345 , 1.00097 , 1.00097 , 0.00157096 , 0.00157095 , -2.53453e-12 , 
-14.0553 , 0.333658 , -0.000525482 , -2.56126e-12 , 0.666343 , -0.666343 , 1.00097 , 1.00097 , 0.00157645 , 0.00157645 , -2.56126e-12 , 
-14.0518 , 0.333659 , -0.000527319 , -2.58828e-12 , 0.666342 , -0.666342 , 1.00098 , 1.00098 , 0.00158196 , 0.00158196 , -2.58828e-12 , 
-14.0483 , 0.33366 , -0.000529163 , -2.61558e-12 , 0.666341 , -0.666341 , 1.00098 , 1.00098 , 0.00158749 , 0.00158749 , -2.61558e-12 , 
-14.0448 , 0.333661 , -0.000531013 , -2.64316e-12 , 0.66634 , -0.66634 , 1.00098 , 1.00098 , 0.00159304 , 0.00159304 , -2.64316e-12 , 
-14.0413 , 0.333662 , -0.00053287 , -2.67104e-12 , 0.666339 , -0.666339 , 1.00099 , 1.00099 , 0.00159861 , 0.00159861 , -2.67104e-12 , 
-14.0378 , 0.333663 , -0.000534733 , -2.69921e-12 , 0.666338 , -0.666338 , 1.00099 , 1.00099 , 0.0016042 , 0.0016042 , -2.69921e-12 , 
-14.0343 , 0.333665 , -0.000536603 , -2.72768e-12 , 0.666337 , -0.666337 , 1.00099 , 1.00099 , 0.00160981 , 0.00160981 , -2.72768e-12 , 
-14.0308 , 0.333666 , -0.000538479 , -2.75645e-12 , 0.666336 , -0.666336 , 1.001 , 1.001 , 0.00161544 , 0.00161544 , -2.75645e-12 , 
-14.0273 , 0.333667 , -0.000540362 , -2.78552e-12 , 0.666334 , -0.666334 , 1.001 , 1.001 , 0.00162109 , 0.00162109 , -2.78552e-12 , 
-14.0238 , 0.333668 , -0.000542251 , -2.8149e-12 , 0.666333 , -0.666333 , 1.001 , 1.001 , 0.00162676 , 0.00162675 , -2.8149e-12 , 
-14.0203 , 0.333669 , -0.000544147 , -2.84459e-12 , 0.666332 , -0.666332 , 1.00101 , 1.00101 , 0.00163244 , 0.00163244 , -2.84459e-12 , 
-14.0168 , 0.33367 , -0.000546049 , -2.87459e-12 , 0.666331 , -0.666331 , 1.00101 , 1.00101 , 0.00163815 , 0.00163815 , -2.87459e-12 , 
-14.0133 , 0.333672 , -0.000547958 , -2.90491e-12 , 0.66633 , -0.66633 , 1.00102 , 1.00102 , 0.00164388 , 0.00164388 , -2.90491e-12 , 
-14.0098 , 0.333673 , -0.000549874 , -2.93554e-12 , 0.666329 , -0.666329 , 1.00102 , 1.00102 , 0.00164963 , 0.00164962 , -2.93554e-12 , 
-14.0063 , 0.333674 , -0.000551797 , -2.9665e-12 , 0.666327 , -0.666327 , 1.00102 , 1.00102 , 0.00165539 , 0.00165539 , -2.9665e-12 , 
-14.0028 , 0.333675 , -0.000553726 , -2.99779e-12 , 0.666326 , -0.666326 , 1.00103 , 1.00103 , 0.00166118 , 0.00166118 , -2.99779e-12 , 
-13.9993 , 0.333676 , -0.000555662 , -3.02941e-12 , 0.666325 , -0.666325 , 1.00103 , 1.00103 , 0.00166699 , 0.00166698 , -3.02941e-12 , 
-13.9958 , 0.333678 , -0.000557604 , -3.06136e-12 , 0.666324 , -0.666324 , 1.00103 , 1.00103 , 0.00167282 , 0.00167281 , -3.06136e-12 , 
-13.9923 , 0.333679 , -0.000559553 , -3.09364e-12 , 0.666323 , -0.666323 , 1.00104 , 1.00104 , 0.00167866 , 0.00167866 , -3.09364e-12 , 
-13.9888 , 0.33368 , -0.00056151 , -3.12627e-12 , 0.666321 , -0.666321 , 1.00104 , 1.00104 , 0.00168453 , 0.00168453 , -3.12627e-12 , 
-13.9853 , 0.333681 , -0.000563473 , -3.15924e-12 , 0.66632 , -0.66632 , 1.00104 , 1.00104 , 0.00169042 , 0.00169042 , -3.15924e-12 , 
-13.9818 , 0.333682 , -0.000565442 , -3.19256e-12 , 0.666319 , -0.666319 , 1.00105 , 1.00105 , 0.00169633 , 0.00169633 , -3.19256e-12 , 
-13.9783 , 0.333684 , -0.000567419 , -3.22623e-12 , 0.666318 , -0.666318 , 1.00105 , 1.00105 , 0.00170226 , 0.00170226 , -3.22623e-12 , 
-13.9748 , 0.333685 , -0.000569403 , -3.26025e-12 , 0.666317 , -0.666317 , 1.00105 , 1.00105 , 0.00170821 , 0.00170821 , -3.26025e-12 , 
-13.9713 , 0.333686 , -0.000571393 , -3.29464e-12 , 0.666315 , -0.666315 , 1.00106 , 1.00106 , 0.00171418 , 0.00171418 , -3.29464e-12 , 
-13.9678 , 0.333687 , -0.000573391 , -3.32938e-12 , 0.666314 , -0.666314 , 1.00106 , 1.00106 , 0.00172018 , 0.00172017 , -3.32938e-12 , 
-13.9643 , 0.333689 , -0.000575395 , -3.3645e-12 , 0.666313 , -0.666313 , 1.00107 , 1.00107 , 0.00172619 , 0.00172618 , -3.3645e-12 , 
-13.9608 , 0.33369 , -0.000577406 , -3.39998e-12 , 0.666312 , -0.666312 , 1.00107 , 1.00107 , 0.00173222 , 0.00173222 , -3.39998e-12 , 
-13.9573 , 0.333691 , -0.000579425 , -3.43584e-12 , 0.66631 , -0.66631 , 1.00107 , 1.00107 , 0.00173828 , 0.00173827 , -3.43584e-12 , 
-13.9538 , 0.333692 , -0.00058145 , -3.47207e-12 , 0.666309 , -0.666309 , 1.00108 , 1.00108 , 0.00174435 , 0.00174435 , -3.47207e-12 , 
-13.9503 , 0.333694 , -0.000583483 , -3.50869e-12 , 0.666308 , -0.666308 , 1.00108 , 1.00108 , 0.00175045 , 0.00175045 , -3.50869e-12 , 
-13.9468 , 0.333695 , -0.000585522 , -3.54569e-12 , 0.666307 , -0.666307 , 1.00108 , 1.00108 , 0.00175657 , 0.00175657 , -3.54569e-12 , 
-13.9433 , 0.333696 , -0.000587569 , -3.58308e-12 , 0.666305 , -0.666305 , 1.00109 , 1.00109 , 0.00176271 , 0.00176271 , -3.58308e-12 , 
-13.9398 , 0.333697 , -0.000589623 , -3.62087e-12 , 0.666304 , -0.666304 , 1.00109 , 1.00109 , 0.00176887 , 0.00176887 , -3.62087e-12 , 
-13.9363 , 0.333699 , -0.000591683 , -3.65905e-12 , 0.666303 , -0.666303 , 1.0011 , 1.0011 , 0.00177505 , 0.00177505 , -3.65905e-12 , 
-13.9328 , 0.3337 , -0.000593752 , -3.69764e-12 , 0.666302 , -0.666302 , 1.0011 , 1.0011 , 0.00178126 , 0.00178125 , -3.69764e-12 , 
-13.9293 , 0.333701 , -0.000595827 , -3.73664e-12 , 0.6663 , -0.6663 , 1.0011 , 1.0011 , 0.00178749 , 0.00178748 , -3.73664e-12 , 
-13.9258 , 0.333703 , -0.000597909 , -3.77604e-12 , 0.666299 , -0.666299 , 1.00111 , 1.00111 , 0.00179373 , 0.00179373 , -3.77604e-12 , 
-13.9223 , 0.333704 , -0.000599999 , -3.81586e-12 , 0.666298 , -0.666298 , 1.00111 , 1.00111 , 0.0018 , 0.0018 , -3.81586e-12 , 
-13.9188 , 0.333705 , -0.000602096 , -3.8561e-12 , 0.666296 , -0.666296 , 1.00112 , 1.00112 , 0.00180629 , 0.00180629 , -3.8561e-12 , 
-13.9153 , 0.333707 , -0.000604201 , -3.89677e-12 , 0.666295 , -0.666295 , 1.00112 , 1.00112 , 0.00181261 , 0.0018126 , -3.89677e-12 , 
-13.9118 , 0.333708 , -0.000606312 , -3.93786e-12 , 0.666294 , -0.666294 , 1.00112 , 1.00112 , 0.00181894 , 0.00181894 , -3.93786e-12 , 
-13.9083 , 0.333709 , -0.000608432 , -3.97939e-12 , 0.666293 , -0.666293 , 1.00113 , 1.00113 , 0.0018253 , 0.00182529 , -3.97939e-12 , 
-13.9048 , 0.33371 , -0.000610558 , -4.02135e-12 , 0.666291 , -0.666291 , 1.00113 , 1.00113 , 0.00183168 , 0.00183167 , -4.02135e-12 , 
-13.9013 , 0.333712 , -0.000612692 , -4.06376e-12 , 0.66629 , -0.66629 , 1.00114 , 1.00114 , 0.00183808 , 0.00183808 , -4.06376e-12 , 
-13.8978 , 0.333713 , -0.000614833 , -4.10662e-12 , 0.666289 , -0.666289 , 1.00114 , 1.00114 , 0.0018445 , 0.0018445 , -4.10662e-12 , 
-13.8943 , 0.333714 , -0.000616982 , -4.14992e-12 , 0.666287 , -0.666287 , 1.00114 , 1.00114 , 0.00185095 , 0.00185095 , -4.14992e-12 , 
-13.8908 , 0.333716 , -0.000619138 , -4.19368e-12 , 0.666286 , -0.666286 , 1.00115 , 1.00115 , 0.00185742 , 0.00185741 , -4.19368e-12 , 
-13.8873 , 0.333717 , -0.000621302 , -4.23791e-12 , 0.666285 , -0.666285 , 1.00115 , 1.00115 , 0.00186391 , 0.00186391 , -4.23791e-12 , 
-13.8838 , 0.333718 , -0.000623473 , -4.2826e-12 , 0.666283 , -0.666283 , 1.00116 , 1.00116 , 0.00187042 , 0.00187042 , -4.2826e-12 , 
-13.8803 , 0.33372 , -0.000625652 , -4.32776e-12 , 0.666282 , -0.666282 , 1.00116 , 1.00116 , 0.00187696 , 0.00187696 , -4.32776e-12 , 
-13.8768 , 0.333721 , -0.000627838 , -4.3734e-12 , 0.666281 , -0.666281 , 1.00116 , 1.00116 , 0.00188352 , 0.00188352 , -4.3734e-12 , 
-13.8733 , 0.333723 , -0.000630033 , -4.41951e-12 , 0.666279 , -0.666279 , 1.00117 , 1.00117 , 0.0018901 , 0.0018901 , -4.41951e-12 , 
-13.8698 , 0.333724 , -0.000632234 , -4.46612e-12 , 0.666278 , -0.666278 , 1.00117 , 1.00117 , 0.00189671 , 0.0018967 , -4.46612e-12 , 
-13.8663 , 0.333725 , -0.000634444 , -4.51321e-12 , 0.666277 , -0.666277 , 1.00118 , 1.00118 , 0.00190334 , 0.00190333 , -4.51321e-12 , 
-13.8628 , 0.333727 , -0.000636661 , -4.5608e-12 , 0.666275 , -0.666275 , 1.00118 , 1.00118 , 0.00190999 , 0.00190998 , -4.5608e-12 , 
-13.8593 , 0.333728 , -0.000638885 , -4.6089e-12 , 0.666274 , -0.666274 , 1.00118 , 1.00118 , 0.00191666 , 0.00191666 , -4.6089e-12 , 
-13.8558 , 0.333729 , -0.000641118 , -4.6575e-12 , 0.666272 , -0.666272 , 1.00119 , 1.00119 , 0.00192336 , 0.00192335 , -4.6575e-12 , 
-13.8523 , 0.333731 , -0.000643358 , -4.70661e-12 , 0.666271 , -0.666271 , 1.00119 , 1.00119 , 0.00193008 , 0.00193007 , -4.70661e-12 , 
-13.8488 , 0.333732 , -0.000645606 , -4.75624e-12 , 0.66627 , -0.66627 , 1.0012 , 1.0012 , 0.00193682 , 0.00193682 , -4.75624e-12 , 
-13.8453 , 0.333734 , -0.000647862 , -4.80639e-12 , 0.666268 , -0.666268 , 1.0012 , 1.0012 , 0.00194359 , 0.00194359 , -4.80639e-12 , 
-13.8418 , 0.333735 , -0.000650126 , -4.85708e-12 , 0.666267 , -0.666267 , 1.0012 , 1.0012 , 0.00195038 , 0.00195038 , -4.85708e-12 , 
-13.8383 , 0.333736 , -0.000652398 , -4.90829e-12 , 0.666266 , -0.666266 , 1.00121 , 1.00121 , 0.0019572 , 0.00195719 , -4.90829e-12 , 
-13.8348 , 0.333738 , -0.000654677 , -4.96005e-12 , 0.666264 , -0.666264 , 1.00121 , 1.00121 , 0.00196404 , 0.00196403 , -4.96005e-12 , 
-13.8313 , 0.333739 , -0.000656965 , -5.01235e-12 , 0.666263 , -0.666263 , 1.00122 , 1.00122 , 0.0019709 , 0.00197089 , -5.01235e-12 , 
-13.8278 , 0.333741 , -0.00065926 , -5.0652e-12 , 0.666261 , -0.666261 , 1.00122 , 1.00122 , 0.00197779 , 0.00197778 , -5.0652e-12 , 
-13.8243 , 0.333742 , -0.000661564 , -5.11861e-12 , 0.66626 , -0.66626 , 1.00123 , 1.00123 , 0.0019847 , 0.00198469 , -5.11861e-12 , 
-13.8208 , 0.333743 , -0.000663875 , -5.17259e-12 , 0.666258 , -0.666258 , 1.00123 , 1.00123 , 0.00199163 , 0.00199163 , -5.17259e-12 , 
-13.8173 , 0.333745 , -0.000666195 , -5.22713e-12 , 0.666257 , -0.666257 , 1.00123 , 1.00123 , 0.00199859 , 0.00199858 , -5.22713e-12 , 
-13.8138 , 0.333746 , -0.000668522 , -5.28225e-12 , 0.666256 , -0.666256 , 1.00124 , 1.00124 , 0.00200557 , 0.00200557 , -5.28225e-12 , 
-13.8103 , 0.333748 , -0.000670858 , -5.33794e-12 , 0.666254 , -0.666254 , 1.00124 , 1.00124 , 0.00201258 , 0.00201257 , -5.33794e-12 , 
-13.8068 , 0.333749 , -0.000673202 , -5.39423e-12 , 0.666253 , -0.666253 , 1.00125 , 1.00125 , 0.00201961 , 0.00201961 , -5.39423e-12 , 
-13.8033 , 0.333751 , -0.000675554 , -5.45111e-12 , 0.666251 , -0.666251 , 1.00125 , 1.00125 , 0.00202667 , 0.00202666 , -5.45111e-12 , 
-13.7998 , 0.333752 , -0.000677914 , -5.50858e-12 , 0.66625 , -0.66625 , 1.00126 , 1.00126 , 0.00203375 , 0.00203374 , -5.50858e-12 , 
-13.7963 , 0.333754 , -0.000680282 , -5.56667e-12 , 0.666248 , -0.666248 , 1.00126 , 1.00126 , 0.00204085 , 0.00204085 , -5.56667e-12 , 
-13.7928 , 0.333755 , -0.000682659 , -5.62536e-12 , 0.666247 , -0.666247 , 1.00127 , 1.00127 , 0.00204798 , 0.00204798 , -5.62536e-12 , 
-13.7893 , 0.333757 , -0.000685044 , -5.68468e-12 , 0.666245 , -0.666245 , 1.00127 , 1.00127 , 0.00205514 , 0.00205513 , -5.68468e-12 , 
-13.7858 , 0.333758 , -0.000687437 , -5.74462e-12 , 0.666244 , -0.666244 , 1.00127 , 1.00127 , 0.00206232 , 0.00206231 , -5.74462e-12 , 
-13.7823 , 0.33376 , -0.000689838 , -5.80519e-12 , 0.666243 , -0.666243 , 1.00128 , 1.00128 , 0.00206952 , 0.00206952 , -5.80519e-12 , 
-13.7788 , 0.333761 , -0.000692248 , -5.8664e-12 , 0.666241 , -0.666241 , 1.00128 , 1.00128 , 0.00207675 , 0.00207674 , -5.8664e-12 , 
-13.7753 , 0.333763 , -0.000694667 , -5.92825e-12 , 0.66624 , -0.66624 , 1.00129 , 1.00129 , 0.00208401 , 0.002084 , -5.92825e-12 , 
-13.7718 , 0.333764 , -0.000697093 , -5.99076e-12 , 0.666238 , -0.666238 , 1.00129 , 1.00129 , 0.00209129 , 0.00209128 , -5.99076e-12 , 
-13.7683 , 0.333766 , -0.000699528 , -6.05392e-12 , 0.666237 , -0.666237 , 1.0013 , 1.0013 , 0.00209859 , 0.00209859 , -6.05392e-12 , 
-13.7648 , 0.333767 , -0.000701972 , -6.11775e-12 , 0.666235 , -0.666235 , 1.0013 , 1.0013 , 0.00210592 , 0.00210592 , -6.11775e-12 , 
-13.7613 , 0.333769 , -0.000704424 , -6.18226e-12 , 0.666234 , -0.666234 , 1.00131 , 1.00131 , 0.00211328 , 0.00211327 , -6.18226e-12 , 
-13.7578 , 0.33377 , -0.000706885 , -6.24744e-12 , 0.666232 , -0.666232 , 1.00131 , 1.00131 , 0.00212066 , 0.00212065 , -6.24744e-12 , 
-13.7543 , 0.333772 , -0.000709354 , -6.31331e-12 , 0.666231 , -0.666231 , 1.00132 , 1.00132 , 0.00212807 , 0.00212806 , -6.31331e-12 , 
-13.7508 , 0.333773 , -0.000711832 , -6.37988e-12 , 0.666229 , -0.666229 , 1.00132 , 1.00132 , 0.0021355 , 0.0021355 , -6.37988e-12 , 
-13.7472 , 0.333775 , -0.000714318 , -6.44714e-12 , 0.666228 , -0.666228 , 1.00132 , 1.00132 , 0.00214296 , 0.00214295 , -6.44714e-12 , 
-13.7437 , 0.333776 , -0.000716813 , -6.51512e-12 , 0.666226 , -0.666226 , 1.00133 , 1.00133 , 0.00215045 , 0.00215044 , -6.51512e-12 , 
-13.7402 , 0.333778 , -0.000719317 , -6.58381e-12 , 0.666224 , -0.666224 , 1.00133 , 1.00133 , 0.00215796 , 0.00215795 , -6.58381e-12 , 
-13.7367 , 0.333779 , -0.000721829 , -6.65322e-12 , 0.666223 , -0.666223 , 1.00134 , 1.00134 , 0.0021655 , 0.00216549 , -6.65322e-12 , 
-13.7332 , 0.333781 , -0.000724351 , -6.72337e-12 , 0.666221 , -0.666221 , 1.00134 , 1.00134 , 0.00217306 , 0.00217305 , -6.72337e-12 , 
-13.7297 , 0.333783 , -0.000726881 , -6.79426e-12 , 0.66622 , -0.66622 , 1.00135 , 1.00135 , 0.00218065 , 0.00218064 , -6.79426e-12 , 
-13.7262 , 0.333784 , -0.000729419 , -6.86589e-12 , 0.666218 , -0.666218 , 1.00135 , 1.00135 , 0.00218827 , 0.00218826 , -6.86589e-12 , 
-13.7227 , 0.333786 , -0.000731967 , -6.93828e-12 , 0.666217 , -0.666217 , 1.00136 , 1.00136 , 0.00219591 , 0.0021959 , -6.93828e-12 , 
-13.7192 , 0.333787 , -0.000734523 , -7.01143e-12 , 0.666215 , -0.666215 , 1.00136 , 1.00136 , 0.00220358 , 0.00220357 , -7.01143e-12 , 
-13.7157 , 0.333789 , -0.000737089 , -7.08535e-12 , 0.666214 , -0.666214 , 1.00137 , 1.00137 , 0.00221127 , 0.00221127 , -7.08535e-12 , 
-13.7122 , 0.333791 , -0.000739663 , -7.16005e-12 , 0.666212 , -0.666212 , 1.00137 , 1.00137 , 0.002219 , 0.00221899 , -7.16005e-12 , 
-13.7087 , 0.333792 , -0.000742246 , -7.23554e-12 , 0.66621 , -0.66621 , 1.00138 , 1.00138 , 0.00222675 , 0.00222674 , -7.23554e-12 , 
-13.7052 , 0.333794 , -0.000744838 , -7.31182e-12 , 0.666209 , -0.666209 , 1.00138 , 1.00138 , 0.00223452 , 0.00223452 , -7.31182e-12 , 
-13.7017 , 0.333795 , -0.00074744 , -7.38891e-12 , 0.666207 , -0.666207 , 1.00139 , 1.00139 , 0.00224233 , 0.00224232 , -7.38891e-12 , 
-13.6982 , 0.333797 , -0.00075005 , -7.46681e-12 , 0.666206 , -0.666206 , 1.00139 , 1.00139 , 0.00225016 , 0.00225015 , -7.46681e-12 , 
-13.6947 , 0.333799 , -0.000752669 , -7.54553e-12 , 0.666204 , -0.666204 , 1.0014 , 1.0014 , 0.00225802 , 0.00225801 , -7.54553e-12 , 
-13.6912 , 0.3338 , -0.000755298 , -7.62508e-12 , 0.666202 , -0.666202 , 1.0014 , 1.0014 , 0.0022659 , 0.00226589 , -7.62508e-12 , 
-13.6877 , 0.333802 , -0.000757935 , -7.70547e-12 , 0.666201 , -0.666201 , 1.00141 , 1.00141 , 0.00227381 , 0.00227381 , -7.70547e-12 , 
-13.6842 , 0.333803 , -0.000760582 , -7.7867e-12 , 0.666199 , -0.666199 , 1.00141 , 1.00141 , 0.00228176 , 0.00228175 , -7.7867e-12 , 
-13.6807 , 0.333805 , -0.000763238 , -7.8688e-12 , 0.666197 , -0.666197 , 1.00142 , 1.00142 , 0.00228972 , 0.00228971 , -7.8688e-12 , 
-13.6772 , 0.333807 , -0.000765903 , -7.95175e-12 , 0.666196 , -0.666196 , 1.00142 , 1.00142 , 0.00229772 , 0.00229771 , -7.95175e-12 , 
-13.6737 , 0.333808 , -0.000768578 , -8.03558e-12 , 0.666194 , -0.666194 , 1.00143 , 1.00143 , 0.00230574 , 0.00230573 , -8.03558e-12 , 
-13.6702 , 0.33381 , -0.000771261 , -8.1203e-12 , 0.666193 , -0.666193 , 1.00143 , 1.00143 , 0.00231379 , 0.00231378 , -8.1203e-12 , 
-13.6667 , 0.333812 , -0.000773955 , -8.2059e-12 , 0.666191 , -0.666191 , 1.00144 , 1.00144 , 0.00232187 , 0.00232186 , -8.2059e-12 , 
-13.6632 , 0.333813 , -0.000776657 , -8.29241e-12 , 0.666189 , -0.666189 , 1.00144 , 1.00144 , 0.00232998 , 0.00232997 , -8.29241e-12 , 
-13.6597 , 0.333815 , -0.000779369 , -8.37983e-12 , 0.666188 , -0.666188 , 1.00145 , 1.00145 , 0.00233812 , 0.00233811 , -8.37983e-12 , 
-13.6562 , 0.333817 , -0.00078209 , -8.46817e-12 , 0.666186 , -0.666186 , 1.00145 , 1.00145 , 0.00234628 , 0.00234627 , -8.46817e-12 , 
-13.6527 , 0.333819 , -0.000784821 , -8.55745e-12 , 0.666184 , -0.666184 , 1.00146 , 1.00146 , 0.00235447 , 0.00235446 , -8.55745e-12 , 
-13.6492 , 0.33382 , -0.000787561 , -8.64766e-12 , 0.666183 , -0.666183 , 1.00146 , 1.00146 , 0.00236269 , 0.00236268 , -8.64766e-12 , 
-13.6457 , 0.333822 , -0.000790311 , -8.73882e-12 , 0.666181 , -0.666181 , 1.00147 , 1.00147 , 0.00237094 , 0.00237093 , -8.73882e-12 , 
-13.6422 , 0.333824 , -0.00079307 , -8.83095e-12 , 0.666179 , -0.666179 , 1.00147 , 1.00147 , 0.00237922 , 0.00237921 , -8.83095e-12 , 
-13.6387 , 0.333825 , -0.000795839 , -8.92404e-12 , 0.666177 , -0.666177 , 1.00148 , 1.00148 , 0.00238753 , 0.00238752 , -8.92404e-12 , 
-13.6352 , 0.333827 , -0.000798618 , -9.01812e-12 , 0.666176 , -0.666176 , 1.00148 , 1.00148 , 0.00239586 , 0.00239585 , -9.01812e-12 , 
-13.6317 , 0.333829 , -0.000801406 , -9.11319e-12 , 0.666174 , -0.666174 , 1.00149 , 1.00149 , 0.00240423 , 0.00240422 , -9.11319e-12 , 
