 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  Pi , 
-13.7718 , 0.983977 , 0.000136717 , 1.28251e-13 , 0.0160233 , -0.0160233 , 1.28251e-13 , 
-13.7683 , 0.984033 , 0.000137263 , 1.29668e-13 , 0.0159673 , -0.0159673 , 1.29668e-13 , 
-13.7648 , 0.984088 , 0.000137811 , 1.311e-13 , 0.0159115 , -0.0159115 , 1.311e-13 , 
-13.7613 , 0.984144 , 0.000138361 , 1.32548e-13 , 0.0158559 , -0.0158559 , 1.32548e-13 , 
-13.7578 , 0.984199 , 0.000138914 , 1.34012e-13 , 0.0158005 , -0.0158005 , 1.34012e-13 , 
-13.7543 , 0.984255 , 0.000139468 , 1.35492e-13 , 0.0157453 , -0.0157453 , 1.35492e-13 , 
-13.7508 , 0.98431 , 0.000140024 , 1.36988e-13 , 0.0156903 , -0.0156903 , 1.36988e-13 , 
-13.7472 , 0.984365 , 0.000140582 , 1.38501e-13 , 0.0156354 , -0.0156354 , 1.38501e-13 , 
-13.7437 , 0.984419 , 0.000141142 , 1.40029e-13 , 0.0155808 , -0.0155808 , 1.40029e-13 , 
-13.7402 , 0.984474 , 0.000141704 , 1.41575e-13 , 0.0155263 , -0.0155263 , 1.41575e-13 , 
-13.7367 , 0.984528 , 0.000142269 , 1.43137e-13 , 0.0154721 , -0.0154721 , 1.43137e-13 , 
-13.7332 , 0.984582 , 0.000142835 , 1.44717e-13 , 0.015418 , -0.015418 , 1.44717e-13 , 
-13.7297 , 0.984636 , 0.000143403 , 1.46313e-13 , 0.0153641 , -0.0153641 , 1.46313e-13 , 
-13.7262 , 0.98469 , 0.000143973 , 1.47927e-13 , 0.0153105 , -0.0153105 , 1.47927e-13 , 
-13.7227 , 0.984743 , 0.000144546 , 1.49559e-13 , 0.0152569 , -0.0152569 , 1.49559e-13 , 
-13.7192 , 0.984796 , 0.00014512 , 1.51208e-13 , 0.0152036 , -0.0152036 , 1.51208e-13 , 
-13.7157 , 0.984849 , 0.000145697 , 1.52876e-13 , 0.0151505 , -0.0151505 , 1.52876e-13 , 
-13.7122 , 0.984902 , 0.000146275 , 1.54561e-13 , 0.0150976 , -0.0150976 , 1.54561e-13 , 
-13.7087 , 0.984955 , 0.000146856 , 1.56265e-13 , 0.0150448 , -0.0150448 , 1.56265e-13 , 
-13.7052 , 0.985008 , 0.000147439 , 1.57987e-13 , 0.0149922 , -0.0149922 , 1.57987e-13 , 
-13.7017 , 0.98506 , 0.000148024 , 1.59728e-13 , 0.0149398 , -0.0149398 , 1.59728e-13 , 
-13.6982 , 0.985112 , 0.000148611 , 1.61489e-13 , 0.0148876 , -0.0148876 , 1.61489e-13 , 
-13.6947 , 0.985164 , 0.0001492 , 1.63268e-13 , 0.0148356 , -0.0148356 , 1.63268e-13 , 
-13.6912 , 0.985216 , 0.000149791 , 1.65066e-13 , 0.0147838 , -0.0147838 , 1.65066e-13 , 
-13.6877 , 0.985268 , 0.000150385 , 1.66885e-13 , 0.0147321 , -0.0147321 , 1.66885e-13 , 
-13.6842 , 0.985319 , 0.00015098 , 1.68723e-13 , 0.0146806 , -0.0146806 , 1.68723e-13 , 
-13.6807 , 0.985371 , 0.000151578 , 1.70581e-13 , 0.0146293 , -0.0146293 , 1.70581e-13 , 
-13.6772 , 0.985422 , 0.000152177 , 1.72459e-13 , 0.0145782 , -0.0145782 , 1.72459e-13 , 
-13.6737 , 0.985473 , 0.000152779 , 1.74358e-13 , 0.0145272 , -0.0145272 , 1.74358e-13 , 
-13.6702 , 0.985523 , 0.000153384 , 1.76277e-13 , 0.0144765 , -0.0144765 , 1.76277e-13 , 
-13.6667 , 0.985574 , 0.00015399 , 1.78217e-13 , 0.0144259 , -0.0144259 , 1.78217e-13 , 
-13.6632 , 0.985624 , 0.000154598 , 1.80178e-13 , 0.0143755 , -0.0143755 , 1.80178e-13 , 
-13.6597 , 0.985675 , 0.000155209 , 1.82161e-13 , 0.0143252 , -0.0143252 , 1.82161e-13 , 
-13.6562 , 0.985725 , 0.000155822 , 1.84165e-13 , 0.0142752 , -0.0142752 , 1.84165e-13 , 
-13.6527 , 0.985775 , 0.000156437 , 1.86191e-13 , 0.0142253 , -0.0142253 , 1.86191e-13 , 
-13.6492 , 0.985824 , 0.000157054 , 1.88239e-13 , 0.0141756 , -0.0141756 , 1.88239e-13 , 
-13.6457 , 0.985874 , 0.000157674 , 1.9031e-13 , 0.014126 , -0.014126 , 1.9031e-13 , 
-13.6422 , 0.985923 , 0.000158295 , 1.92402e-13 , 0.0140767 , -0.0140767 , 1.92402e-13 , 
-13.6387 , 0.985972 , 0.000158919 , 1.94518e-13 , 0.0140275 , -0.0140275 , 1.94518e-13 , 
-13.6352 , 0.986021 , 0.000159546 , 1.96657e-13 , 0.0139785 , -0.0139785 , 1.96657e-13 , 
-13.6317 , 0.98607 , 0.000160174 , 1.98818e-13 , 0.0139296 , -0.0139296 , 1.98818e-13 , 
-13.6282 , 0.986119 , 0.000160805 , 2.01004e-13 , 0.0138809 , -0.0138809 , 2.01004e-13 , 
-13.6247 , 0.986168 , 0.000161438 , 2.03213e-13 , 0.0138324 , -0.0138324 , 2.03213e-13 , 
-13.6212 , 0.986216 , 0.000162073 , 2.05446e-13 , 0.0137841 , -0.0137841 , 2.05446e-13 , 
-13.6177 , 0.986264 , 0.000162711 , 2.07703e-13 , 0.0137359 , -0.0137359 , 2.07703e-13 , 
-13.6142 , 0.986312 , 0.00016335 , 2.09985e-13 , 0.0136879 , -0.0136879 , 2.09985e-13 , 
-13.6107 , 0.98636 , 0.000163993 , 2.12291e-13 , 0.0136401 , -0.0136401 , 2.12291e-13 , 
-13.6072 , 0.986408 , 0.000164637 , 2.14623e-13 , 0.0135924 , -0.0135924 , 2.14623e-13 , 
-13.6037 , 0.986455 , 0.000165284 , 2.1698e-13 , 0.0135449 , -0.0135449 , 2.1698e-13 , 
-13.6002 , 0.986502 , 0.000165933 , 2.19363e-13 , 0.0134976 , -0.0134976 , 2.19363e-13 , 
-13.5967 , 0.98655 , 0.000166584 , 2.21771e-13 , 0.0134504 , -0.0134504 , 2.21771e-13 , 
-13.5932 , 0.986597 , 0.000167238 , 2.24206e-13 , 0.0134034 , -0.0134034 , 2.24206e-13 , 
-13.5897 , 0.986643 , 0.000167894 , 2.26667e-13 , 0.0133566 , -0.0133566 , 2.26667e-13 , 
-13.5862 , 0.98669 , 0.000168553 , 2.29154e-13 , 0.0133099 , -0.0133099 , 2.29154e-13 , 
-13.5827 , 0.986737 , 0.000169213 , 2.31669e-13 , 0.0132634 , -0.0132634 , 2.31669e-13 , 
-13.5792 , 0.986783 , 0.000169877 , 2.34211e-13 , 0.013217 , -0.013217 , 2.34211e-13 , 
-13.5757 , 0.986829 , 0.000170542 , 2.36781e-13 , 0.0131708 , -0.0131708 , 2.36781e-13 , 
-13.5722 , 0.986875 , 0.00017121 , 2.39378e-13 , 0.0131248 , -0.0131248 , 2.39378e-13 , 
-13.5687 , 0.986921 , 0.00017188 , 2.42004e-13 , 0.013079 , -0.013079 , 2.42004e-13 , 
-13.5652 , 0.986967 , 0.000172553 , 2.44658e-13 , 0.0130332 , -0.0130332 , 2.44658e-13 , 
-13.5617 , 0.987012 , 0.000173228 , 2.47341e-13 , 0.0129877 , -0.0129877 , 2.47341e-13 , 
-13.5582 , 0.987058 , 0.000173906 , 2.50053e-13 , 0.0129423 , -0.0129423 , 2.50053e-13 , 
-13.5547 , 0.987103 , 0.000174586 , 2.52795e-13 , 0.0128971 , -0.0128971 , 2.52795e-13 , 
-13.5512 , 0.987148 , 0.000175268 , 2.55566e-13 , 0.012852 , -0.012852 , 2.55566e-13 , 
-13.5477 , 0.987193 , 0.000175953 , 2.58367e-13 , 0.0128071 , -0.0128071 , 2.58367e-13 , 
-13.5442 , 0.987238 , 0.000176641 , 2.61199e-13 , 0.0127624 , -0.0127624 , 2.61199e-13 , 
-13.5407 , 0.987282 , 0.000177331 , 2.64061e-13 , 0.0127178 , -0.0127178 , 2.64061e-13 , 
-13.5372 , 0.987327 , 0.000178023 , 2.66955e-13 , 0.0126733 , -0.0126733 , 2.66955e-13 , 
-13.5337 , 0.987371 , 0.000178718 , 2.6988e-13 , 0.012629 , -0.012629 , 2.6988e-13 , 
-13.5302 , 0.987415 , 0.000179415 , 2.72836e-13 , 0.0125849 , -0.0125849 , 2.72836e-13 , 
-13.5267 , 0.987459 , 0.000180115 , 2.75825e-13 , 0.0125409 , -0.0125409 , 2.75825e-13 , 
-13.5232 , 0.987503 , 0.000180817 , 2.78846e-13 , 0.0124971 , -0.0124971 , 2.78846e-13 , 
-13.5197 , 0.987547 , 0.000181522 , 2.81899e-13 , 0.0124534 , -0.0124534 , 2.81899e-13 , 
-13.5162 , 0.98759 , 0.000182229 , 2.84986e-13 , 0.0124099 , -0.0124099 , 2.84986e-13 , 
-13.5127 , 0.987633 , 0.000182939 , 2.88106e-13 , 0.0123665 , -0.0123665 , 2.88106e-13 , 
-13.5092 , 0.987677 , 0.000183651 , 2.9126e-13 , 0.0123233 , -0.0123233 , 2.9126e-13 , 
-13.5057 , 0.98772 , 0.000184366 , 2.94449e-13 , 0.0122802 , -0.0122802 , 2.94449e-13 , 
-13.5022 , 0.987763 , 0.000185084 , 2.97671e-13 , 0.0122373 , -0.0122373 , 2.97671e-13 , 
-13.4987 , 0.987805 , 0.000185804 , 3.00929e-13 , 0.0121946 , -0.0121946 , 3.00929e-13 , 
-13.4952 , 0.987848 , 0.000186526 , 3.04222e-13 , 0.012152 , -0.012152 , 3.04222e-13 , 
-13.4917 , 0.98789 , 0.000187252 , 3.07551e-13 , 0.0121095 , -0.0121095 , 3.07551e-13 , 
-13.4882 , 0.987933 , 0.00018798 , 3.10915e-13 , 0.0120672 , -0.0120672 , 3.10915e-13 , 
-13.4847 , 0.987975 , 0.00018871 , 3.14316e-13 , 0.012025 , -0.012025 , 3.14316e-13 , 
-13.4812 , 0.988017 , 0.000189443 , 3.17754e-13 , 0.011983 , -0.011983 , 3.17754e-13 , 
-13.4777 , 0.988059 , 0.000190179 , 3.2123e-13 , 0.0119411 , -0.0119411 , 3.2123e-13 , 
-13.4742 , 0.988101 , 0.000190917 , 3.24742e-13 , 0.0118994 , -0.0118994 , 3.24742e-13 , 
-13.4707 , 0.988142 , 0.000191658 , 3.28293e-13 , 0.0118578 , -0.0118578 , 3.28293e-13 , 
-13.4672 , 0.988184 , 0.000192402 , 3.31882e-13 , 0.0118164 , -0.0118164 , 3.31882e-13 , 
-13.4637 , 0.988225 , 0.000193148 , 3.3551e-13 , 0.0117751 , -0.0117751 , 3.3551e-13 , 
-13.4602 , 0.988266 , 0.000193897 , 3.39178e-13 , 0.0117339 , -0.0117339 , 3.39178e-13 , 
-13.4567 , 0.988307 , 0.000194648 , 3.42885e-13 , 0.0116929 , -0.0116929 , 3.42885e-13 , 
-13.4532 , 0.988348 , 0.000195403 , 3.46632e-13 , 0.011652 , -0.011652 , 3.46632e-13 , 
-13.4497 , 0.988389 , 0.00019616 , 3.5042e-13 , 0.0116113 , -0.0116113 , 3.5042e-13 , 
-13.4462 , 0.988429 , 0.000196919 , 3.54248e-13 , 0.0115707 , -0.0115707 , 3.54248e-13 , 
-13.4427 , 0.98847 , 0.000197682 , 3.58119e-13 , 0.0115303 , -0.0115303 , 3.58119e-13 , 
-13.4392 , 0.98851 , 0.000198447 , 3.62031e-13 , 0.01149 , -0.01149 , 3.62031e-13 , 
-13.4357 , 0.98855 , 0.000199215 , 3.65985e-13 , 0.0114499 , -0.0114499 , 3.65985e-13 , 
-13.4322 , 0.98859 , 0.000199985 , 3.69982e-13 , 0.0114099 , -0.0114099 , 3.69982e-13 , 
-13.4287 , 0.98863 , 0.000200759 , 3.74022e-13 , 0.01137 , -0.01137 , 3.74022e-13 , 
-13.4252 , 0.98867 , 0.000201535 , 3.78106e-13 , 0.0113302 , -0.0113302 , 3.78106e-13 , 
-13.4217 , 0.988709 , 0.000202314 , 3.82234e-13 , 0.0112907 , -0.0112907 , 3.82234e-13 , 
-13.4182 , 0.988749 , 0.000203095 , 3.86407e-13 , 0.0112512 , -0.0112512 , 3.86407e-13 , 
-13.4147 , 0.988788 , 0.00020388 , 3.90625e-13 , 0.0112119 , -0.0112119 , 3.90625e-13 , 
-13.4112 , 0.988827 , 0.000204667 , 3.94889e-13 , 0.0111727 , -0.0111727 , 3.94889e-13 , 
-13.4077 , 0.988866 , 0.000205457 , 3.99198e-13 , 0.0111337 , -0.0111337 , 3.99198e-13 , 
-13.4042 , 0.988905 , 0.00020625 , 4.03554e-13 , 0.0110947 , -0.0110947 , 4.03554e-13 , 
-13.4007 , 0.988944 , 0.000207046 , 4.07958e-13 , 0.011056 , -0.011056 , 4.07958e-13 , 
-13.3972 , 0.988983 , 0.000207845 , 4.12409e-13 , 0.0110173 , -0.0110173 , 4.12409e-13 , 
-13.3937 , 0.989021 , 0.000208646 , 4.16907e-13 , 0.0109788 , -0.0109788 , 4.16907e-13 , 
-13.3902 , 0.989059 , 0.00020945 , 4.21455e-13 , 0.0109405 , -0.0109405 , 4.21455e-13 , 
-13.3867 , 0.989098 , 0.000210257 , 4.26052e-13 , 0.0109022 , -0.0109022 , 4.26052e-13 , 
-13.3832 , 0.989136 , 0.000211067 , 4.30698e-13 , 0.0108641 , -0.0108641 , 4.30698e-13 , 
-13.3797 , 0.989174 , 0.00021188 , 4.35395e-13 , 0.0108262 , -0.0108262 , 4.35395e-13 , 
-13.3762 , 0.989212 , 0.000212696 , 4.40142e-13 , 0.0107883 , -0.0107883 , 4.40142e-13 , 
-13.3727 , 0.989249 , 0.000213515 , 4.44941e-13 , 0.0107506 , -0.0107506 , 4.44941e-13 , 
-13.3692 , 0.989287 , 0.000214337 , 4.49791e-13 , 0.0107131 , -0.0107131 , 4.49791e-13 , 
-13.3657 , 0.989324 , 0.000215161 , 4.54694e-13 , 0.0106756 , -0.0106756 , 4.54694e-13 , 
-13.3622 , 0.989362 , 0.000215989 , 4.5965e-13 , 0.0106383 , -0.0106383 , 4.5965e-13 , 
-13.3587 , 0.989399 , 0.000216819 , 4.64659e-13 , 0.0106012 , -0.0106012 , 4.64659e-13 , 
-13.3552 , 0.989436 , 0.000217653 , 4.69722e-13 , 0.0105641 , -0.0105641 , 4.69722e-13 , 
-13.3517 , 0.989473 , 0.000218489 , 4.7484e-13 , 0.0105272 , -0.0105272 , 4.7484e-13 , 
-13.3482 , 0.98951 , 0.000219329 , 4.80014e-13 , 0.0104904 , -0.0104904 , 4.80014e-13 , 
-13.3447 , 0.989546 , 0.000220171 , 4.85243e-13 , 0.0104537 , -0.0104537 , 4.85243e-13 , 
-13.3412 , 0.989583 , 0.000221016 , 4.90529e-13 , 0.0104172 , -0.0104172 , 4.90529e-13 , 
-13.3377 , 0.989619 , 0.000221865 , 4.95871e-13 , 0.0103808 , -0.0103808 , 4.95871e-13 , 
-13.3342 , 0.989655 , 0.000222716 , 5.01272e-13 , 0.0103445 , -0.0103445 , 5.01272e-13 , 
-13.3307 , 0.989692 , 0.000223571 , 5.0673e-13 , 0.0103084 , -0.0103084 , 5.0673e-13 , 
-13.3272 , 0.989728 , 0.000224428 , 5.12248e-13 , 0.0102724 , -0.0102724 , 5.12248e-13 , 
-13.3237 , 0.989763 , 0.000225289 , 5.17825e-13 , 0.0102365 , -0.0102365 , 5.17825e-13 , 
-13.3202 , 0.989799 , 0.000226153 , 5.23462e-13 , 0.0102007 , -0.0102007 , 5.23462e-13 , 
-13.3167 , 0.989835 , 0.000227019 , 5.2916e-13 , 0.010165 , -0.010165 , 5.2916e-13 , 
-13.3132 , 0.98987 , 0.000227889 , 5.3492e-13 , 0.0101295 , -0.0101295 , 5.3492e-13 , 
-13.3097 , 0.989906 , 0.000228762 , 5.40741e-13 , 0.0100941 , -0.0100941 , 5.40741e-13 , 
-13.3062 , 0.989941 , 0.000229638 , 5.46626e-13 , 0.0100588 , -0.0100588 , 5.46626e-13 , 
-13.3027 , 0.989976 , 0.000230517 , 5.52574e-13 , 0.0100237 , -0.0100237 , 5.52574e-13 , 
-13.2992 , 0.990011 , 0.000231399 , 5.58586e-13 , 0.00998867 , -0.00998867 , 5.58586e-13 , 
-13.2957 , 0.990046 , 0.000232285 , 5.64663e-13 , 0.00995376 , -0.00995376 , 5.64663e-13 , 
-13.2922 , 0.990081 , 0.000233173 , 5.70805e-13 , 0.00991898 , -0.00991898 , 5.70805e-13 , 
-13.2887 , 0.990116 , 0.000234065 , 5.77014e-13 , 0.00988431 , -0.00988431 , 5.77014e-13 , 
-13.2852 , 0.99015 , 0.00023496 , 5.8329e-13 , 0.00984977 , -0.00984977 , 5.8329e-13 , 
-13.2817 , 0.990185 , 0.000235858 , 5.89633e-13 , 0.00981535 , -0.00981535 , 5.89633e-13 , 
-13.2782 , 0.990219 , 0.000236759 , 5.96045e-13 , 0.00978105 , -0.00978105 , 5.96045e-13 , 
-13.2747 , 0.990253 , 0.000237664 , 6.02526e-13 , 0.00974687 , -0.00974687 , 6.02526e-13 , 
-13.2712 , 0.990287 , 0.000238572 , 6.09076e-13 , 0.00971281 , -0.00971281 , 6.09076e-13 , 
-13.2677 , 0.990321 , 0.000239482 , 6.15698e-13 , 0.00967887 , -0.00967887 , 6.15698e-13 , 
-13.2642 , 0.990355 , 0.000240397 , 6.2239e-13 , 0.00964504 , -0.00964504 , 6.2239e-13 , 
-13.2607 , 0.990389 , 0.000241314 , 6.29155e-13 , 0.00961134 , -0.00961134 , 6.29155e-13 , 
-13.2572 , 0.990422 , 0.000242235 , 6.35993e-13 , 0.00957775 , -0.00957775 , 6.35993e-13 , 
-13.2537 , 0.990456 , 0.000243159 , 6.42904e-13 , 0.00954428 , -0.00954428 , 6.42904e-13 , 
-13.2502 , 0.990489 , 0.000244086 , 6.4989e-13 , 0.00951093 , -0.00951093 , 6.4989e-13 , 
-13.2466 , 0.990522 , 0.000245016 , 6.56951e-13 , 0.00947769 , -0.00947769 , 6.56951e-13 , 
-13.2431 , 0.990555 , 0.00024595 , 6.64088e-13 , 0.00944457 , -0.00944457 , 6.64088e-13 , 
-13.2396 , 0.990588 , 0.000246888 , 6.71303e-13 , 0.00941157 , -0.00941157 , 6.71303e-13 , 
-13.2361 , 0.990621 , 0.000247828 , 6.78594e-13 , 0.00937868 , -0.00937868 , 6.78594e-13 , 
-13.2326 , 0.990654 , 0.000248772 , 6.85965e-13 , 0.0093459 , -0.0093459 , 6.85965e-13 , 
-13.2291 , 0.990687 , 0.000249719 , 6.93414e-13 , 0.00931324 , -0.00931324 , 6.93414e-13 , 
-13.2256 , 0.990719 , 0.00025067 , 7.00944e-13 , 0.0092807 , -0.0092807 , 7.00944e-13 , 
-13.2221 , 0.990752 , 0.000251624 , 7.08556e-13 , 0.00924826 , -0.00924826 , 7.08556e-13 , 
-13.2186 , 0.990784 , 0.000252581 , 7.16249e-13 , 0.00921595 , -0.00921595 , 7.16249e-13 , 
-13.2151 , 0.990816 , 0.000253542 , 7.24024e-13 , 0.00918374 , -0.00918374 , 7.24024e-13 , 
-13.2116 , 0.990848 , 0.000254506 , 7.31884e-13 , 0.00915165 , -0.00915165 , 7.31884e-13 , 
-13.2081 , 0.99088 , 0.000255473 , 7.39828e-13 , 0.00911967 , -0.00911967 , 7.39828e-13 , 
-13.2046 , 0.990912 , 0.000256444 , 7.47858e-13 , 0.0090878 , -0.0090878 , 7.47858e-13 , 
-13.2011 , 0.990944 , 0.000257419 , 7.55974e-13 , 0.00905604 , -0.00905604 , 7.55974e-13 , 
-13.1976 , 0.990976 , 0.000258397 , 7.64178e-13 , 0.00902439 , -0.00902439 , 7.64178e-13 , 
-13.1941 , 0.991007 , 0.000259378 , 7.7247e-13 , 0.00899286 , -0.00899286 , 7.7247e-13 , 
-13.1906 , 0.991038 , 0.000260363 , 7.80851e-13 , 0.00896143 , -0.00896143 , 7.80851e-13 , 
-13.1871 , 0.99107 , 0.000261352 , 7.89322e-13 , 0.00893011 , -0.00893011 , 7.89322e-13 , 
-13.1836 , 0.991101 , 0.000262343 , 7.97885e-13 , 0.00889891 , -0.00889891 , 7.97885e-13 , 
-13.1801 , 0.991132 , 0.000263339 , 8.06539e-13 , 0.00886781 , -0.00886781 , 8.06539e-13 , 
-13.1766 , 0.991163 , 0.000264338 , 8.15287e-13 , 0.00883682 , -0.00883682 , 8.15287e-13 , 
-13.1731 , 0.991194 , 0.00026534 , 8.24129e-13 , 0.00880594 , -0.00880594 , 8.24129e-13 , 
-13.1696 , 0.991225 , 0.000266346 , 8.33066e-13 , 0.00877517 , -0.00877517 , 8.33066e-13 , 
-13.1661 , 0.991255 , 0.000267356 , 8.42099e-13 , 0.0087445 , -0.0087445 , 8.42099e-13 , 
-13.1626 , 0.991286 , 0.000268369 , 8.51229e-13 , 0.00871394 , -0.00871394 , 8.51229e-13 , 
-13.1591 , 0.991316 , 0.000269386 , 8.60458e-13 , 0.00868349 , -0.00868349 , 8.60458e-13 , 
-13.1556 , 0.991347 , 0.000270406 , 8.69786e-13 , 0.00865315 , -0.00865315 , 8.69786e-13 , 
-13.1521 , 0.991377 , 0.00027143 , 8.79214e-13 , 0.00862291 , -0.00862291 , 8.79214e-13 , 
-13.1486 , 0.991407 , 0.000272458 , 8.88743e-13 , 0.00859277 , -0.00859277 , 8.88743e-13 , 
-13.1451 , 0.991437 , 0.000273489 , 8.98375e-13 , 0.00856275 , -0.00856275 , 8.98375e-13 , 
-13.1416 , 0.991467 , 0.000274524 , 9.08111e-13 , 0.00853282 , -0.00853282 , 9.08111e-13 , 
-13.1381 , 0.991497 , 0.000275563 , 9.17951e-13 , 0.008503 , -0.008503 , 9.17951e-13 , 
-13.1346 , 0.991527 , 0.000276605 , 9.27897e-13 , 0.00847329 , -0.00847329 , 9.27897e-13 , 
-13.1311 , 0.991556 , 0.000277651 , 9.3795e-13 , 0.00844368 , -0.00844368 , 9.3795e-13 , 
-13.1276 , 0.991586 , 0.000278701 , 9.48111e-13 , 0.00841417 , -0.00841417 , 9.48111e-13 , 
-13.1241 , 0.991615 , 0.000279755 , 9.58381e-13 , 0.00838477 , -0.00838477 , 9.58381e-13 , 
-13.1206 , 0.991644 , 0.000280812 , 9.68762e-13 , 0.00835547 , -0.00835547 , 9.68762e-13 , 
-13.1171 , 0.991674 , 0.000281873 , 9.79254e-13 , 0.00832627 , -0.00832627 , 9.79254e-13 , 
-13.1136 , 0.991703 , 0.000282937 , 9.8986e-13 , 0.00829717 , -0.00829717 , 9.8986e-13 , 
-13.1101 , 0.991732 , 0.000284006 , 1.00058e-12 , 0.00826818 , -0.00826818 , 1.00058e-12 , 
-13.1066 , 0.991761 , 0.000285078 , 1.01141e-12 , 0.00823928 , -0.00823928 , 1.01141e-12 , 
-13.1031 , 0.991789 , 0.000286154 , 1.02236e-12 , 0.00821049 , -0.00821049 , 1.02236e-12 , 
-13.0996 , 0.991818 , 0.000287234 , 1.03343e-12 , 0.0081818 , -0.0081818 , 1.03343e-12 , 
-13.0961 , 0.991847 , 0.000288318 , 1.04462e-12 , 0.00815321 , -0.00815321 , 1.04462e-12 , 
-13.0926 , 0.991875 , 0.000289405 , 1.05593e-12 , 0.00812472 , -0.00812472 , 1.05593e-12 , 
-13.0891 , 0.991904 , 0.000290497 , 1.06736e-12 , 0.00809632 , -0.00809632 , 1.06736e-12 , 
-13.0856 , 0.991932 , 0.000291592 , 1.07891e-12 , 0.00806803 , -0.00806803 , 1.07891e-12 , 
-13.0821 , 0.99196 , 0.000292691 , 1.09058e-12 , 0.00803984 , -0.00803984 , 1.09058e-12 , 
-13.0786 , 0.991988 , 0.000293794 , 1.10238e-12 , 0.00801174 , -0.00801174 , 1.10238e-12 , 
-13.0751 , 0.992016 , 0.000294901 , 1.11431e-12 , 0.00798374 , -0.00798374 , 1.11431e-12 , 
-13.0716 , 0.992044 , 0.000296012 , 1.12637e-12 , 0.00795584 , -0.00795584 , 1.12637e-12 , 
-13.0681 , 0.992072 , 0.000297127 , 1.13855e-12 , 0.00792804 , -0.00792804 , 1.13855e-12 , 
-13.0646 , 0.9921 , 0.000298245 , 1.15087e-12 , 0.00790034 , -0.00790034 , 1.15087e-12 , 
-13.0611 , 0.992127 , 0.000299368 , 1.16332e-12 , 0.00787273 , -0.00787273 , 1.16332e-12 , 
-13.0576 , 0.992155 , 0.000300495 , 1.1759e-12 , 0.00784522 , -0.00784522 , 1.1759e-12 , 
-13.0541 , 0.992182 , 0.000301625 , 1.18862e-12 , 0.0078178 , -0.0078178 , 1.18862e-12 , 
-13.0506 , 0.992209 , 0.00030276 , 1.20147e-12 , 0.00779048 , -0.00779048 , 1.20147e-12 , 
-13.0471 , 0.992237 , 0.000303899 , 1.21446e-12 , 0.00776326 , -0.00776326 , 1.21446e-12 , 
-13.0436 , 0.992264 , 0.000305042 , 1.2276e-12 , 0.00773613 , -0.00773613 , 1.2276e-12 , 
-13.0401 , 0.992291 , 0.000306188 , 1.24087e-12 , 0.00770909 , -0.00770909 , 1.24087e-12 , 
-13.0366 , 0.992318 , 0.000307339 , 1.25428e-12 , 0.00768215 , -0.00768215 , 1.25428e-12 , 
-13.0331 , 0.992345 , 0.000308494 , 1.26784e-12 , 0.00765531 , -0.00765531 , 1.26784e-12 , 
-13.0296 , 0.992371 , 0.000309653 , 1.28155e-12 , 0.00762856 , -0.00762856 , 1.28155e-12 , 
-13.0261 , 0.992398 , 0.000310816 , 1.2954e-12 , 0.0076019 , -0.0076019 , 1.2954e-12 , 
-13.0226 , 0.992425 , 0.000311983 , 1.3094e-12 , 0.00757533 , -0.00757533 , 1.3094e-12 , 
-13.0191 , 0.992451 , 0.000313154 , 1.32355e-12 , 0.00754886 , -0.00754886 , 1.32355e-12 , 
-13.0156 , 0.992477 , 0.00031433 , 1.33785e-12 , 0.00752248 , -0.00752248 , 1.33785e-12 , 
-13.0121 , 0.992504 , 0.00031551 , 1.35231e-12 , 0.00749619 , -0.00749619 , 1.35231e-12 , 
-13.0086 , 0.99253 , 0.000316693 , 1.36692e-12 , 0.00747 , -0.00747 , 1.36692e-12 , 
-13.0051 , 0.992556 , 0.000317881 , 1.38168e-12 , 0.00744389 , -0.00744389 , 1.38168e-12 , 
-13.0016 , 0.992582 , 0.000319073 , 1.39661e-12 , 0.00741788 , -0.00741788 , 1.39661e-12 , 
-12.9981 , 0.992608 , 0.00032027 , 1.4117e-12 , 0.00739196 , -0.00739196 , 1.4117e-12 , 
-12.9946 , 0.992634 , 0.00032147 , 1.42694e-12 , 0.00736613 , -0.00736613 , 1.42694e-12 , 
-12.9911 , 0.992659 , 0.000322675 , 1.44236e-12 , 0.00734038 , -0.00734038 , 1.44236e-12 , 
-12.9876 , 0.992685 , 0.000323884 , 1.45793e-12 , 0.00731473 , -0.00731473 , 1.45793e-12 , 
-12.9841 , 0.992711 , 0.000325098 , 1.47368e-12 , 0.00728917 , -0.00728917 , 1.47368e-12 , 
-12.9806 , 0.992736 , 0.000326316 , 1.48959e-12 , 0.0072637 , -0.0072637 , 1.48959e-12 , 
-12.9771 , 0.992762 , 0.000327538 , 1.50567e-12 , 0.00723832 , -0.00723832 , 1.50567e-12 , 
-12.9736 , 0.992787 , 0.000328764 , 1.52193e-12 , 0.00721302 , -0.00721302 , 1.52193e-12 , 
-12.9701 , 0.992812 , 0.000329994 , 1.53836e-12 , 0.00718781 , -0.00718781 , 1.53836e-12 , 
-12.9666 , 0.992837 , 0.000331229 , 1.55496e-12 , 0.0071627 , -0.0071627 , 1.55496e-12 , 
-12.9631 , 0.992862 , 0.000332469 , 1.57175e-12 , 0.00713767 , -0.00713767 , 1.57175e-12 , 
-12.9596 , 0.992887 , 0.000333713 , 1.58871e-12 , 0.00711272 , -0.00711272 , 1.58871e-12 , 
